sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq
1030,44,2.2200000286102295,0,0.872730016708374,3.5,136,38.85714340209961,1,1,0,12.25
880,71,2.490000009536743,1,0.955560028553009,3.7,165,44.5945930480957,0,1,0,13.6899995803833
1080,119,2.680000066757202,0,0.8305100202560425,2.4,54,22.5,0,1,0,5.760000228881836
890,44,2.680000066757202,0,0.854170024394989,3.73,146,39.14208984375,1,1,0,13.9128999710083
1060,43,2.880000114440918,0,0.6825399994850159,3.73,73,19.571044921875,1,1,0,13.9128999710083
1190,121,3.9000000953674316,0,0.75,3.89,1,0.2570694088935852,1,1,0,15.132100105285645
880,49,2.8299999237060547,0,0.8723400235176086,3.73,130,34.85254669189453,1,1,0,13.9128999710083
990,43,3.369999885559082,0,0.736840009689331,3.73,65,17.426273345947266,0,1,0,13.9128999710083
1040,50,1.940000057220459,0,0.7049199938774109,3.73,192,51.47452926635742,0,1,0,13.9128999710083
920,110,2.8299999237060547,0,1.0,5.06,140,27.667984008789062,1,1,0,25.603599548339844
1070,14,2.569999933242798,0,0.8135600090026855,4.69,177,37.739871978759766,0,1,0,21.9960994720459
1100,16,2.809999942779541,0,0.7741900086402893,6.4,189,29.53125,0,1,0,40.959999084472656
1200,49,3.569999933242798,0,0.7391300201416016,6.41,36,5.616224765777588,0,1,0,41.08810043334961
1180,81,3.319999933242798,0,0.84375,6.49,49,7.550076961517334,0,1,0,42.12009811401367
1020,17,3.049999952316284,0,1.0399999618530273,1.9,32,16.842105865478516,1,1,0,3.609999895095825
1110,41,2.9700000286102295,1,0.7343800067901611,6.09,17,2.79146146774292,0,1,0,37.08810043334961
1040,85,3.0399999618530273,0,0.8571400046348572,1.65,13,7.878787994384766,0,1,0,2.7225000858306885
1190,86,3.8399999141693115,0,0.75,1.14,3,2.6315789222717285,0,1,0,1.2996000051498413
1010,16,2.25,0,0.6290299892425537,3.21,102,31.77570152282715,0,1,0,10.304100036621094
1250,47,3.8499999046325684,0,0.8939399719238281,1.41,5,3.5460991859436035,1,1,0,1.9881000518798828
1200,18,3.440000057220459,0,0.8461499810218811,1.12,14,12.5,0,1,0,1.2544000148773193
1100,82,2.630000114440918,0,0.8644099831581116,5.11,61,11.9373779296875,1,1,0,26.11210060119629
990,15,2.6600000858306885,0,1.2000000476837158,2.78,75,26.978416442871094,1,1,0,7.728400230407715
1060,49,2.359999895095825,0,1.0384600162506104,3.16,106,33.54430389404297,1,1,0,9.985600471496582
1050,16,3.559999942779541,0,0.9811300039291382,2.78,67,24.100719451904297,1,1,0,7.728400230407715
910,16,3.180000066757202,0,0.6851900219917297,2.78,28,10.071942329406738,0,1,0,7.728400230407715
950,45,3.0799999237060547,0,0.6964300274848938,3.16,65,20.56962013244629,0,1,0,9.985600471496582
1040,41,1.9500000476837158,0,0.9259300231933594,2.46,107,43.495933532714844,1,1,0,6.051599979400635
1100,17,2.759999990463257,0,1.5,4.89,113,23.10838508605957,1,1,0,23.912099838256836
930,16,2.680000066757202,0,0.6034500002861023,3.73,111,29.758712768554688,0,1,0,13.9128999710083
1000,82,2.809999942779541,0,0.666670024394989,3.35,105,31.34328269958496,1,1,0,11.22249984741211
920,124,3.4600000381469727,0,0.9574499726295471,1.52,21,13.815789222717285,0,1,0,2.3104000091552734
1120,14,2.2100000381469727,0,1.0,0.96,52,54.16666793823242,0,1,0,0.9215999841690063
1190,74,2.140000104904175,0,0.8307700157165527,2.64,33,12.5,0,1,0,6.969600200653076
1200,78,2.7100000381469727,0,0.935479998588562,1.19,54,45.378150939941406,1,1,0,1.416100025177002
1010,39,2.3499999046325684,1,0.7719299793243408,7.71,129,16.731517791748047,0,1,0,59.44409942626953
1190,54,2.7899999618530273,0,0.9833300113677979,2.03,20,9.852216720581055,0,1,0,4.1209001541137695
930,49,2.6700000762939453,0,1.1136399507522583,1.84,57,30.978260040283203,0,1,0,3.3856000900268555
1220,15,1.8600000143051147,0,0.6944400072097778,2.21,150,67.87330627441406,0,1,0,4.884099960327148
1000,17,2.3499999046325684,0,0.8518499732017517,0.1,1,10.0,1,1,0,0.009999999776482582
810,13,1.0,0,0.800000011920929,2.26,26,11.504425048828125,0,0,0,5.107600212097168
1210,17,3.2300000190734863,0,0.833329975605011,2.26,5,2.2123894691467285,0,1,0,5.107600212097168
920,53,3.0899999141693115,0,0.8775500059127808,2.09,26,12.440191268920898,1,1,0,4.368100166320801
670,97,2.119999885559082,0,0.763159990310669,1.52,6,3.9473683834075928,1,0,1,2.3104000091552734
960,112,3.4700000286102295,0,1.13332998752594,1.52,9,5.9210524559021,1,1,0,2.3104000091552734
820,19,2.569999933242798,0,1.2162200212478638,1.66,26,15.662651062011719,1,0,1,2.7555999755859375
910,81,2.5999999046325684,0,1.2195099592208862,1.58,31,19.62025260925293,0,1,0,2.4964001178741455
720,121,2.5899999141693115,0,1.0,1.52,14,9.210526466369629,1,0,1,2.3104000091552734
900,90,2.2200000286102295,0,1.04544997215271,1.58,7,4.430379867553711,1,0,1,2.4964001178741455
1040,115,2.8399999141693115,0,0.7930999994277954,1.52,21,13.815789222717285,0,1,0,2.3104000091552734
740,104,3.0199999809265137,0,0.761900007724762,1.52,9,5.9210524559021,1,1,0,2.3104000091552734
1220,109,2.5799999237060547,0,0.9365100264549255,1.52,1,0.6578947305679321,1,1,0,2.3104000091552734
850,17,2.3499999046325684,0,0.8888900279998779,1.66,34,20.4819278717041,0,1,0,2.7555999755859375
710,15,2.7300000190734863,0,0.7317100167274475,1.66,20,12.048192977905273,0,1,0,2.7555999755859375
1430,17,3.759999990463257,0,0.9324300289154053,1.66,1,0.6024096608161926,0,1,0,2.7555999755859375
880,15,2.6600000858306885,0,1.0465099811553955,0.2,9,45.0,1,1,0,0.03999999910593033
1130,48,4.0,0,1.0925899744033813,0.29,2,6.896551609039307,1,1,0,0.08410000056028366
1000,14,2.4200000762939453,1,0.8867899775505066,0.2,11,55.0,0,1,0,0.03999999910593033
1010,99,2.9200000762939453,0,0.8703699707984924,2.9,19,6.551723957061768,0,1,0,8.40999984741211
1390,123,2.7699999809265137,0,0.8533300161361694,2.9,2,0.6896551847457886,0,1,0,8.40999984741211
1020,87,3.049999952316284,0,0.7894700169563293,3.22,68,21.118011474609375,0,1,0,10.368399620056152
880,110,2.7100000381469727,0,0.7959200143814087,2.9,45,15.517241477966309,0,1,0,8.40999984741211
1030,14,1.9199999570846558,0,0.872730016708374,2.15,33,15.348836898803711,0,1,0,4.622499942779541
1000,67,2.319999933242798,0,0.9230800271034241,2.7,40,14.814814567565918,0,1,0,7.289999961853027
880,16,3.369999885559082,0,0.6923099756240845,2.15,41,19.069766998291016,0,1,0,4.622499942779541
1170,53,3.809999942779541,0,0.7727299928665161,2.75,3,1.0909091234207153,0,1,0,7.5625
1280,124,3.9200000762939453,0,0.7534199953079224,2.9,4,1.3793103694915771,1,1,0,8.40999984741211
820,119,2.5399999618530273,0,1.3428599834442139,2.9,20,6.896551609039307,1,1,0,8.40999984741211
1190,111,3.609999895095825,0,0.8307700157165527,2.9,7,2.4137930870056152,1,1,0,8.40999984741211
790,17,2.049999952316284,1,0.8809499740600586,2.35,90,38.29787063598633,0,0,1,5.522500038146973
1070,49,2.930000066757202,0,0.7258099913597107,2.75,61,22.18181800842285,0,1,0,7.5625
1110,17,3.109999895095825,0,0.761900007724762,2.15,75,34.88372039794922,0,1,0,4.622499942779541
980,117,2.9800000190734863,0,1.0416699647903442,5.75,65,11.30434799194336,1,1,0,33.0625
1270,16,3.619999885559082,0,0.8142899870872498,2.15,23,10.697674751281738,0,1,0,4.622499942779541
1090,49,2.6700000762939453,0,0.5797100067138672,2.75,19,6.909090995788574,0,1,0,7.5625
990,105,1.8700000047683716,0,0.9800000190734863,2.9,40,13.793103218078613,0,1,0,8.40999984741211
1000,15,2.130000114440918,0,0.7543900012969971,2.62,35,13.358778953552246,0,1,0,6.8643999099731445
1060,17,2.5799999237060547,0,0.7666699886322021,2.62,30,11.4503812789917,1,0,1,6.8643999099731445
1090,17,3.4100000858306885,0,0.7301599979400635,2.53,24,9.486166000366211,1,1,0,6.400899887084961
1080,74,2.5,0,0.7704899907112122,2.36,42,17.79660987854004,0,1,0,5.5696001052856445
920,16,3.430000066757202,0,0.916670024394989,2.53,23,9.090909004211426,1,1,0,6.400899887084961
1430,53,3.940000057220459,0,1.0140800476074219,2.24,2,0.8928571343421936,0,1,0,5.017600059509277
1320,82,3.630000114440918,0,0.7142900228500366,2.36,1,0.4237288236618042,1,1,0,5.5696001052856445
1040,16,2.059999942779541,0,0.9259300231933594,2.53,31,12.25296401977539,1,1,0,6.400899887084961
950,17,2.819999933242798,0,1.02128005027771,2.36,80,33.8983039855957,1,1,0,5.5696001052856445
970,113,2.690000057220459,0,1.15556001663208,2.22,34,15.315315246582031,0,1,0,4.928400039672852
1090,60,3.0299999713897705,0,0.8474599719047546,2.36,27,11.440677642822266,1,1,0,5.5696001052856445
980,96,3.6500000953674316,0,0.8148099780082703,2.22,9,4.054054260253906,1,1,0,4.928400039672852
1080,16,3.0,0,0.7419400215148926,2.53,28,11.067193984985352,1,1,0,6.400899887084961
860,108,2.740000009536743,0,1.0476200580596924,0.14,6,42.85714340209961,1,1,0,0.019600000232458115
910,14,2.640000104904175,0,1.11627995967865,0.26,5,19.230770111083984,1,1,0,0.06759999692440033
1010,22,3.180000066757202,0,0.8703699707984924,0.26,7,26.923076629638672,0,1,0,0.06759999692440033
1010,47,1.590000033378601,0,0.5781300067901611,2.8,107,38.21428680419922,0,1,0,7.840000152587891
1120,42,2.7300000190734863,0,0.8360700011253357,2.8,5,1.7857142686843872,0,1,0,7.840000152587891
950,117,3.109999895095825,0,0.7924500107765198,2.8,17,6.0714287757873535,1,1,0,7.840000152587891
780,76,3.6700000762939453,0,0.7333300113677979,2.8,36,12.857142448425293,1,0,1,7.840000152587891
1130,81,3.369999885559082,0,0.7656300067901611,2.8,16,5.714285850524902,1,0,1,7.840000152587891
940,10,2.200000047683716,0,0.7407400012016296,3.4,53,15.588234901428223,1,1,0,11.5600004196167
1020,44,3.180000066757202,0,0.8214300274848938,2.8,20,7.142857074737549,1,1,0,7.840000152587891
1020,108,2.75,0,0.758620023727417,2.8,36,12.857142448425293,1,1,0,7.840000152587891
890,76,3.359999895095825,0,1.225000023841858,2.8,18,6.4285712242126465,1,1,0,7.840000152587891
1070,13,1.9199999570846558,0,1.1836700439453125,3.4,108,31.764705657958984,0,1,0,11.5600004196167
850,123,2.569999933242798,0,0.699999988079071,2.8,52,18.571428298950195,0,1,0,7.840000152587891
1330,50,3.640000104904175,0,0.8472200036048889,2.8,10,3.5714285373687744,0,1,0,7.840000152587891
890,12,2.75,0,0.9347800016403198,2.8,87,31.071428298950195,1,1,0,7.840000152587891
1080,12,3.1600000858306885,0,0.800000011920929,3.4,9,2.6470587253570557,0,1,0,11.5600004196167
950,51,2.619999885559082,0,0.8627499938011169,2.8,74,26.428571701049805,1,1,0,7.840000152587891
1230,50,3.880000114440918,0,1.0499999523162842,2.8,1,0.3571428656578064,1,1,0,7.840000152587891
870,20,2.6500000953674316,0,1.2307699918746948,3.4,152,44.70588302612305,0,1,0,11.5600004196167
1290,78,2.5199999809265137,0,1.080649971961975,2.8,62,22.14285659790039,0,1,0,7.840000152587891
1120,48,2.450000047683716,0,0.75,2.8,14,5.0,0,1,0,7.840000152587891
1220,77,3.0199999809265137,0,0.7681199908256531,2.8,6,2.142857074737549,1,1,0,7.840000152587891
790,43,2.319999933242798,0,0.8372099995613098,2.8,44,15.714285850524902,1,1,0,7.840000152587891
1200,47,4.0,0,0.7910400032997131,2.8,1,0.3571428656578064,1,1,0,7.840000152587891
890,18,1.5499999523162842,0,0.7451000213623047,3.4,88,25.882352828979492,1,1,0,11.5600004196167
1060,17,3.2300000190734863,0,0.8596500158309937,3.4,23,6.764705657958984,0,1,0,11.5600004196167
1080,123,3.0399999618530273,0,0.8620700240135193,2.8,18,6.4285712242126465,1,1,0,7.840000152587891
1050,48,3.1600000858306885,0,0.9811300039291382,2.8,41,14.642857551574707,0,1,0,7.840000152587891
850,77,2.2799999713897705,0,0.8888900279998779,2.8,61,21.785715103149414,1,1,0,7.840000152587891
740,97,1.9500000476837158,1,0.6086999773979187,2.8,149,53.21428680419922,0,0,0,7.840000152587891
920,114,2.140000104904175,0,0.7358499765396118,2.8,31,11.071428298950195,1,1,0,7.840000152587891
1120,15,1.1299999952316284,0,0.8983100056648254,3.4,56,16.47058868408203,0,1,0,11.5600004196167
1050,16,3.0,0,0.9811300039291382,3.4,20,5.882352828979492,1,1,0,11.5600004196167
1360,18,2.7699999809265137,0,0.9428600072860718,3.4,27,7.941176414489746,0,1,0,11.5600004196167
1230,44,1.9299999475479126,0,0.8088200092315674,2.8,17,6.0714287757873535,1,1,0,7.840000152587891
890,83,2.559999942779541,0,0.9347800016403198,2.8,44,15.714285850524902,1,1,0,7.840000152587891
940,127,1.9600000381469727,0,1.2381000518798828,2.8,50,17.85714340209961,1,1,0,7.840000152587891
1020,45,2.4200000762939453,0,0.8888900279998779,2.8,95,33.92856979370117,0,1,0,7.840000152587891
980,13,2.0,0,0.8846200108528137,3.4,109,32.05882263183594,0,1,0,11.5600004196167
1050,16,2.119999885559082,0,0.666670024394989,3.4,43,12.647058486938477,0,1,0,11.5600004196167
1000,14,2.5,0,0.8867899775505066,3.4,28,8.235294342041016,1,1,0,11.5600004196167
940,45,2.6600000858306885,0,0.5932199954986572,2.8,26,9.285714149475098,0,1,0,7.840000152587891
1110,10,2.5999999046325684,0,0.9473699927330017,3.4,25,7.352941036224365,1,1,0,11.5600004196167
1080,86,2.180000066757202,0,0.8305100202560425,2.8,46,16.428571701049805,0,1,0,7.840000152587891
850,21,1.850000023841858,0,0.770829975605011,2.8,95,33.92856979370117,1,1,0,7.840000152587891
920,88,1.840000033378601,0,0.6428599953651428,2.8,84,30.0,0,1,0,7.840000152587891
970,50,3.319999933242798,0,0.644070029258728,2.8,25,8.928571701049805,1,1,0,7.840000152587891
1030,118,2.819999933242798,0,1.059999942779541,2.8,28,10.0,0,1,0,7.840000152587891
820,47,2.119999885559082,0,1.2162200212478638,2.8,65,23.214284896850586,1,1,0,7.840000152587891
800,11,1.0,0,0.9512199759483337,3.4,71,20.882352828979492,0,0,1,11.5600004196167
910,82,2.890000104904175,0,0.8571400046348572,2.8,71,25.35714340209961,1,1,0,7.840000152587891
1040,16,2.809999942779541,0,0.9259300231933594,3.4,30,8.823529243469238,1,1,0,11.5600004196167
960,48,1.6799999475479126,0,0.6842100024223328,1.68,5,2.9761905670166016,1,1,0,2.8224000930786133
960,17,2.049999952316284,0,1.0,1.57,9,5.732483863830566,1,1,0,2.464900016784668
1110,48,2.640000104904175,0,1.018180012702942,0.28,16,57.14285659790039,0,1,0,0.07840000092983246
1190,78,2.7300000190734863,0,0.8307700157165527,2.95,23,7.796610355377197,1,1,0,8.702500343322754
1090,16,3.059999942779541,0,1.42221999168396,2.51,33,13.14741039276123,1,1,0,6.300099849700928
780,71,2.380000114440918,1,0.8139500021934509,2.74,118,43.06569290161133,0,1,0,7.507599830627441
1110,67,3.0,0,0.8813599944114685,2.95,9,3.0508475303649902,0,1,0,8.702500343322754
980,95,2.2100000381469727,0,0.8490599989891052,2.74,13,4.74452543258667,1,1,0,7.507599830627441
840,88,2.359999895095825,0,0.9534900188446045,2.95,19,6.440678119659424,1,1,0,8.702500343322754
930,16,1.309999942779541,0,0.8979600071907043,2.51,22,8.76494026184082,1,1,0,6.300099849700928
840,44,2.2699999809265137,1,1.2105300426483154,2.12,75,35.377357482910156,0,1,0,4.4944000244140625
1090,52,1.840000033378601,0,0.8474599719047546,2.12,107,50.47169876098633,0,1,0,4.4944000244140625
1030,41,2.2100000381469727,0,0.872730016708374,2.12,70,33.01886749267578,0,1,0,4.4944000244140625
770,15,2.259999990463257,0,0.8780500292778015,2.51,24,9.561753273010254,1,1,0,6.300099849700928
1280,45,4.0,0,0.9104499816894531,2.12,1,0.4716981053352356,0,1,0,4.4944000244140625
930,29,2.0299999713897705,0,0.7547199726104736,2.12,25,11.792452812194824,0,1,0,4.4944000244140625
1000,87,2.359999895095825,0,0.8518499732017517,2.95,53,17.966102600097656,1,1,0,8.702500343322754
870,13,1.2999999523162842,0,1.071429967880249,2.51,36,14.342629432678223,1,1,0,6.300099849700928
1070,47,2.2699999809265137,0,1.0576900243759155,2.95,13,4.406779766082764,0,1,0,8.702500343322754
910,52,2.9200000762939453,0,1.11627995967865,2.12,7,3.301886796951294,1,1,0,4.4944000244140625
1040,81,2.819999933242798,0,0.8909100294113159,2.95,39,13.220338821411133,0,1,0,8.702500343322754
910,108,1.8899999856948853,0,0.784309983253479,2.74,32,11.678832054138184,0,1,0,7.507599830627441
1110,114,3.369999885559082,0,0.7903199791908264,2.74,5,1.8248175382614136,1,1,0,7.507599830627441
950,81,2.700000047683716,0,0.979170024394989,2.95,40,13.559322357177734,1,1,0,8.702500343322754
940,14,2.8499999046325684,0,0.8799999952316284,2.51,37,14.741035461425781,1,1,0,6.300099849700928
1170,100,3.430000066757202,0,0.8281300067901611,2.74,15,5.474452495574951,0,1,0,7.507599830627441
860,78,2.2300000190734863,0,0.95455002784729,2.95,27,9.152542114257812,1,1,0,8.702500343322754
1020,16,3.309999942779541,0,0.7894700169563293,2.51,78,31.07569694519043,0,1,0,6.300099849700928
930,42,1.899999976158142,0,0.8235300183296204,2.12,24,11.320755004882812,1,1,0,4.4944000244140625
860,12,0.25,0,0.7200000286102295,2.51,35,13.944223403930664,1,1,0,6.300099849700928
1190,42,3.4700000286102295,0,0.699999988079071,2.12,6,2.830188751220703,0,1,0,4.4944000244140625
950,13,2.5299999713897705,0,1.02128005027771,2.51,34,13.545816421508789,0,1,0,6.300099849700928
930,80,2.2699999809265137,0,0.7222200036048889,2.95,56,18.983051300048828,1,1,0,8.702500343322754
1190,106,3.4200000762939453,0,0.7761200070381165,2.74,1,0.36496350169181824,0,1,0,7.507599830627441
1070,46,2.259999990463257,0,0.8135600090026855,2.12,85,40.09434127807617,0,1,0,4.4944000244140625
1120,14,3.7100000381469727,0,0.8983100056648254,1.36,1,0.7352941036224365,1,0,1,1.8495999574661255
1070,17,3.049999952316284,0,0.7833300232887268,1.36,12,8.823529243469238,0,1,0,1.8495999574661255
920,14,2.5,0,1.0909099578857422,1.36,4,2.941176414489746,1,0,1,1.8495999574661255
1200,17,3.819999933242798,0,1.068969964981079,0.77,3,3.896103858947754,1,1,0,0.5928999781608582
1060,92,2.0999999046325684,0,0.9272699952125549,0.77,3,3.896103858947754,1,1,0,0.5928999781608582
1070,115,3.0999999046325684,0,0.9814800024032593,0.77,4,5.194805145263672,1,1,0,0.5928999781608582
1150,49,3.5299999713897705,0,0.7164199948310852,0.8,1,1.25,1,1,0,0.6399999856948853
1000,16,3.809999942779541,0,0.8867899775505066,1.4,6,4.285714149475098,1,1,0,1.9600000381469727
1240,15,2.5299999713897705,0,0.7222200036048889,1.4,10,7.142857074737549,0,1,0,1.9600000381469727
1000,42,2.690000057220459,0,0.7857099771499634,1.12,11,9.821428298950195,0,1,0,1.2544000148773193
1190,41,2.069999933242798,0,0.9193500280380249,1.12,12,10.714285850524902,0,1,0,1.2544000148773193
1060,100,3.109999895095825,0,0.8275899887084961,1.43,1,0.6993007063865662,0,0,1,2.0448999404907227
1180,17,3.5799999237060547,0,0.9032300114631653,1.23,2,1.6260162591934204,1,1,0,1.5128999948501587
920,17,1.940000057220459,0,0.7358499765396118,1.23,20,16.260162353515625,0,1,0,1.5128999948501587
1030,44,2.430000066757202,0,0.9434000253677368,1.18,8,6.779661178588867,0,1,0,1.3924000263214111
1080,17,2.880000114440918,0,0.8947399854660034,1.26,8,6.349206447601318,1,0,1,1.5875999927520752
1110,63,3.0899999141693115,0,0.8196700215339661,1.18,3,2.542372941970825,1,1,0,1.3924000263214111
1200,17,4.0,0,0.7910400032997131,1.23,1,0.8130081295967102,0,1,0,1.5128999948501587
980,47,2.0199999809265137,0,0.75,1.18,27,22.88135528564453,0,1,0,1.3924000263214111
840,85,2.2699999809265137,0,0.9534900188446045,1.18,27,22.88135528564453,1,1,0,1.3924000263214111
1060,40,3.450000047683716,0,0.7376999855041504,1.18,7,5.93220329284668,1,1,0,1.3924000263214111
1230,79,3.5999999046325684,0,1.0163899660110474,1.18,1,0.8474576473236084,1,1,0,1.3924000263214111
980,42,2.2799999713897705,0,0.8148099780082703,1.18,14,11.86440658569336,1,1,0,1.3924000263214111
870,55,1.8700000047683716,0,0.7755100131034851,1.57,16,10.191082954406738,0,1,0,2.464900016784668
1340,47,3.4800000190734863,0,0.8611099720001221,1.57,1,0.6369426846504211,0,1,0,2.464900016784668
890,16,3.119999885559082,0,0.8936200141906738,1.47,6,4.081632614135742,1,1,0,2.160900115966797
870,113,2.6700000762939453,0,0.8913000226020813,1.75,56,32.0,0,1,0,3.0625
1080,17,2.1700000762939453,0,0.7704899907112122,1.46,36,24.657533645629883,0,1,0,2.1315999031066895
940,15,2.6600000858306885,0,0.9183700084686279,1.47,11,7.482993125915527,1,1,0,2.160900115966797
