year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
1994,working fulltime,46,no,,14,south atlantic,0,0,0,$15000 - 19999,south atlantic,every week,very happy,yes,1,1,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,retired,35,yes,,12,south atlantic,0,0,0,$7000 to 7999,south atlantic,lt once a year,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working parttime,61,no,,18,south atlantic,0,0,0,$25000 or more,south atlantic,every week,very happy,iap,4,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,65,,iap,20,foreign,0,0,0,$20000 - 24999,south atlantic,sevrl times a yr,very happy,,1,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,40,,,12,south atlantic,0,0,0,,south atlantic,once a year,very happy,yes,,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,48,,iap,12,middle atlantic,0,2,0,$20000 - 24999,south atlantic,once a month,pretty happy,iap,2,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,
1994,working fulltime,34,,iap,12,south atlantic,0,0,1,$15000 - 19999,south atlantic,every week,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,30,yes,iap,14,south atlantic,1,0,0,$25000 or more,south atlantic,never,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,keeping house,36,no,iap,12,foreign,0,1,0,$25000 or more,south atlantic,,pretty happy,,1,0,0,0,,1,0,,,,1,0,0,0,0,0,0,1
1994,working fulltime,47,yes,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,yes,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,19,no,iap,11,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,not too happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,32,,,11,south atlantic,0,0,0,,south atlantic,nrly every week,very happy,yes,,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,0
1994,retired,38,yes,iap,1,south atlantic,0,0,0,$15000 - 19999,south atlantic,2-3x a month,pretty happy,iap,8,0,0,1,,0,0,,1,0,1,0,0,0,0,0,0,
1994,working fulltime,35,,iap,13,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,iap,1,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,49,,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,yes,3,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,39,yes,iap,16,middle atlantic,0,0,0,$25000 or more,south atlantic,never,not too happy,,3,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,school,,,,11,south atlantic,0,0,0,$15000 - 19999,south atlantic,sevrl times a yr,pretty happy,,1,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,64,no,iap,16,south atlantic,0,1,0,$25000 or more,south atlantic,nrly every week,pretty happy,yes,3,0,1,0,,1,0,,0,1,1,0,0,0,0,0,0,
1994,working fulltime,35,,,12,south atlantic,0,1,0,$25000 or more,south atlantic,never,pretty happy,yes,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,35,no,iap,11,south atlantic,1,0,0,$25000 or more,south atlantic,never,pretty happy,yes,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,keeping house,46,yes,iap,12,south atlantic,0,1,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,yes,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,temp not working,42,no,,11,south atlantic,0,0,0,$25000 or more,south atlantic,once a month,pretty happy,yes,,0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,51,yes,iap,12,south atlantic,0,1,0,$25000 or more,south atlantic,sevrl times a yr,not too happy,yes,2,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,
1994,working fulltime,49,no,iap,16,south atlantic,0,0,0,$25000 or more,south atlantic,nrly every week,very happy,,1,1,1,0,,0,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,42,no,iap,15,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,,3,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,42,yes,iap,14,south atlantic,0,0,1,$25000 or more,south atlantic,nrly every week,pretty happy,,1,0,1,1,,1,1,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,45,,iap,11,w. nor. central,0,0,0,$25000 or more,south atlantic,once a year,not too happy,yes,3,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,keeping house,22,no,iap,9,south atlantic,0,0,0,$8000 to 9999,south atlantic,every week,very happy,yes,4,1,1,1,,1,1,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,39,no,iap,16,south atlantic,0,0,1,$25000 or more,south atlantic,nrly every week,very happy,,4,1,0,1,,0,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,37,yes,iap,14,south atlantic,0,0,1,$25000 or more,south atlantic,every week,very happy,yes,4,1,1,1,,1,1,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,51,,,12,south atlantic,0,0,0,$20000 - 24999,south atlantic,2-3x a month,pretty happy,yes,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,23,no,iap,13,south atlantic,0,0,0,$15000 - 19999,south atlantic,more thn once wk,pretty happy,,6,0,1,0,,0,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,66,no,iap,20,e. sou. central,0,0,0,$25000 or more,south atlantic,never,very happy,iap,,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,29,no,iap,18,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,not too happy,yes,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,35,no,iap,18,middle atlantic,0,0,1,$25000 or more,south atlantic,sevrl times a yr,very happy,iap,,1,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,25,yes,iap,10,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,,2,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,retired,64,no,iap,16,middle atlantic,0,0,0,$25000 or more,south atlantic,once a year,very happy,,5,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,keeping house,23,no,iap,13,south atlantic,0,0,0,$15000 - 19999,south atlantic,never,very happy,yes,5,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,other,37,,iap,12,south atlantic,1,1,0,$8000 to 9999,south atlantic,2-3x a month,pretty happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,keeping house,39,no,iap,14,south atlantic,0,0,0,$20000 - 24999,south atlantic,every week,very happy,iap,,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,retired,46,,,13,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,very happy,yes,5,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,69,no,iap,19,middle atlantic,0,0,0,$25000 or more,south atlantic,lt once a year,very happy,iap,,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,69,no,iap,17,south atlantic,2,0,0,$25000 or more,south atlantic,more thn once wk,very happy,yes,1,1,1,0,,0,0,,0,1,1,0,0,0,0,0,0,
1994,working fulltime,48,yes,iap,14,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,iap,2,0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,
1994,school,39,,,16,mountain,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,retired,46,no,,13,w. nor. central,0,0,0,$25000 or more,south atlantic,never,very happy,iap,,1,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working parttime,25,,iap,14,south atlantic,0,1,0,$10000 - 14999,south atlantic,every week,pretty happy,,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,keeping house,,no,,6,south atlantic,0,0,0,$7000 to 7999,south atlantic,lt once a year,pretty happy,iap,,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,keeping house,,no,iap,12,e. nor. central,0,0,0,$25000 or more,south atlantic,more thn once wk,pretty happy,,3,0,1,0,,1,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,22,no,iap,12,w. sou. central,0,0,0,$10000 - 14999,south atlantic,sevrl times a yr,pretty happy,iap,,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,44,yes,iap,14,south atlantic,0,0,0,$20000 - 24999,south atlantic,once a year,pretty happy,iap,1,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,22,no,iap,11,south atlantic,0,0,0,$20000 - 24999,south atlantic,once a year,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,44,no,iap,11,south atlantic,0,2,0,$25000 or more,south atlantic,once a month,very happy,yes,,1,0,0,,0,0,,1,0,1,0,0,0,0,0,0,1
1994,keeping house,33,no,iap,10,south atlantic,1,1,0,$8000 to 9999,south atlantic,lt once a year,pretty happy,,3,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,40,,,12,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,,3,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,41,yes,iap,12,south atlantic,0,1,0,$25000 or more,south atlantic,once a year,very happy,,3,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,keeping house,35,no,,8,w. nor. central,0,0,0,$7000 to 7999,south atlantic,every week,pretty happy,iap,4,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working parttime,68,,,12,south atlantic,0,0,1,,south atlantic,more thn once wk,very happy,iap,2,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,
1994,working fulltime,40,,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,once a month,pretty happy,iap,2,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,
1994,working fulltime,66,no,iap,16,south atlantic,0,0,1,$25000 or more,south atlantic,sevrl times a yr,very happy,yes,,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,47,,,13,south atlantic,0,0,1,$20000 - 24999,south atlantic,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,temp not working,36,yes,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,nrly every week,very happy,,1,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,1
1994,working fulltime,33,no,iap,10,south atlantic,0,0,2,$25000 or more,south atlantic,lt once a year,very happy,yes,,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,74,yes,iap,14,south atlantic,0,1,0,$25000 or more,south atlantic,2-3x a month,pretty happy,iap,1,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
1994,working fulltime,55,,iap,14,south atlantic,0,0,0,$10000 - 14999,south atlantic,every week,pretty happy,iap,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,keeping house,46,no,iap,16,south atlantic,0,0,0,$25000 or more,south atlantic,more thn once wk,very happy,yes,,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,40,no,iap,4,south atlantic,0,0,0,,south atlantic,2-3x a month,very happy,,1,1,1,1,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,66,no,iap,16,e. nor. central,0,0,0,$25000 or more,south atlantic,2-3x a month,pretty happy,,2,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,working parttime,44,no,iap,20,middle atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,iap,,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,retired,69,no,iap,15,south atlantic,0,0,0,$25000 or more,south atlantic,every week,pretty happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,51,no,iap,17,new england,0,0,0,$25000 or more,south atlantic,every week,very happy,iap,5,1,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,keeping house,55,no,iap,16,south atlantic,0,0,0,$25000 or more,south atlantic,more thn once wk,very happy,,1,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,62,no,iap,18,e. sou. central,0,0,0,$25000 or more,south atlantic,2-3x a month,pretty happy,,2,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,retired,66,no,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,more thn once wk,very happy,,2,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,0
1994,retired,64,no,iap,18,e. nor. central,0,0,0,$25000 or more,south atlantic,every week,very happy,iap,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,retired,44,no,yes,11,south atlantic,0,0,0,$25000 or more,south atlantic,every week,pretty happy,iap,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,keeping house,29,no,iap,13,south atlantic,0,0,0,$25000 or more,south atlantic,every week,pretty happy,iap,,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working parttime,46,no,iap,16,south atlantic,0,0,0,$25000 or more,south atlantic,2-3x a month,very happy,yes,3,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,
1994,retired,64,no,iap,17,south atlantic,0,0,0,$25000 or more,south atlantic,2-3x a month,pretty happy,iap,,0,1,1,,1,1,,1,0,1,0,0,0,0,0,0,0
1994,keeping house,65,no,iap,16,south atlantic,2,0,0,$25000 or more,south atlantic,lt once a year,very happy,iap,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,51,no,iap,19,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,,3,1,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,working parttime,31,no,iap,13,south atlantic,0,2,0,$25000 or more,south atlantic,2-3x a month,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,44,no,iap,12,south atlantic,1,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,,1,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,keeping house,44,yes,iap,12,mountain,1,2,1,$20000 - 24999,south atlantic,never,pretty happy,yes,3,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,33,no,iap,12,south atlantic,1,1,0,$25000 or more,south atlantic,once a year,pretty happy,,1,0,1,1,,1,1,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,30,yes,iap,10,south atlantic,0,0,0,,south atlantic,every week,very happy,,2,1,0,1,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,49,no,iap,9,south atlantic,0,0,0,$15000 - 19999,south atlantic,more thn once wk,very happy,yes,,1,0,1,,1,1,,0,1,1,0,0,0,0,0,0,0
1994,keeping house,29,yes,yes,11,south atlantic,2,1,0,$25000 or more,south atlantic,once a month,pretty happy,,4,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,31,yes,iap,14,south atlantic,0,1,0,$25000 or more,south atlantic,more thn once wk,very happy,iap,2,1,1,0,,1,0,,0,1,1,0,0,0,0,0,0,
1994,working fulltime,49,no,iap,14,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,29,yes,,12,south atlantic,0,0,0,$25000 or more,south atlantic,never,pretty happy,,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,52,no,iap,17,south atlantic,1,0,0,$25000 or more,south atlantic,once a year,pretty happy,iap,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,51,no,iap,13,e. nor. central,0,0,1,$25000 or more,south atlantic,never,pretty happy,yes,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,retired,46,,iap,13,middle atlantic,0,0,0,,south atlantic,lt once a year,pretty happy,yes,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,60,yes,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,,3,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,39,yes,iap,12,south atlantic,0,1,0,$15000 - 19999,south atlantic,once a year,pretty happy,,3,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,39,,,17,south atlantic,0,0,0,$20000 - 24999,south atlantic,sevrl times a yr,not too happy,,0,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,29,,,12,south atlantic,0,0,0,$8000 to 9999,south atlantic,once a year,pretty happy,iap,0,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,38,yes,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,2-3x a month,pretty happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,36,,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,every week,pretty happy,iap,,0,0,1,,1,1,,0,0,1,0,0,0,0,0,0,0
1994,retired,47,no,,8,middle atlantic,0,0,0,,south atlantic,once a year,pretty happy,iap,6,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,"unempl, laid off",66,,iap,17,middle atlantic,0,0,0,lt $1000,south atlantic,2-3x a month,pretty happy,iap,,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,retired,44,no,,10,middle atlantic,0,0,0,$15000 - 19999,south atlantic,never,pretty happy,yes,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,retired,64,no,,13,south atlantic,0,0,0,,south atlantic,every week,very happy,,3,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,61,,iap,14,south atlantic,0,0,0,$25000 or more,south atlantic,every week,pretty happy,iap,,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,74,,iap,20,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,,2,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,retired,51,no,,14,south atlantic,0,0,0,,south atlantic,every week,not too happy,yes,,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,49,,,14,south atlantic,0,0,0,$25000 or more,south atlantic,2-3x a month,very happy,iap,,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,29,no,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,more thn once wk,pretty happy,,5,0,1,0,,0,0,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,75,no,iap,20,e. nor. central,0,0,0,$15000 - 19999,south atlantic,once a year,pretty happy,iap,1,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,39,no,iap,16,w. nor. central,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,,2,1,0,0,,1,0,,1,0,1,0,0,0,0,0,0,0
1994,keeping house,36,no,iap,10,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,,6,0,0,0,,1,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,33,,,13,south atlantic,0,0,1,$25000 or more,south atlantic,never,not too happy,iap,,0,1,1,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,44,,iap,12,e. sou. central,0,0,1,$20000 - 24999,south atlantic,never,pretty happy,,2,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,39,,,12,south atlantic,0,0,0,$15000 - 19999,south atlantic,lt once a year,pretty happy,yes,3,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,retired,47,no,,12,middle atlantic,0,0,0,,south atlantic,every week,not too happy,,4,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working parttime,29,no,iap,16,w. sou. central,0,0,2,$25000 or more,south atlantic,every week,pretty happy,yes,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,29,,iap,8,south atlantic,0,0,0,$20000 - 24999,south atlantic,2-3x a month,pretty happy,iap,1,0,0,1,,0,0,,1,0,1,0,0,0,0,0,0,
1994,retired,50,no,iap,5,south atlantic,0,0,0,$8000 to 9999,south atlantic,every week,very happy,iap,,1,0,1,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,keeping house,23,,iap,9,south atlantic,0,0,0,,south atlantic,every week,not too happy,iap,3,0,0,1,,1,1,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,43,no,iap,18,south atlantic,0,2,0,$25000 or more,south atlantic,every week,pretty happy,yes,2,0,1,1,,1,1,,0,0,1,0,0,0,0,0,0,
1994,retired,23,no,,6,south atlantic,0,0,0,$4000 to 4999,south atlantic,more thn once wk,not too happy,iap,,0,0,1,,1,1,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,23,no,iap,11,south atlantic,0,0,0,$25000 or more,south atlantic,never,pretty happy,,7,0,0,1,,1,1,,0,0,1,0,0,0,0,0,0,
1994,working parttime,39,yes,iap,9,south atlantic,0,1,0,$15000 - 19999,south atlantic,every week,very happy,,4,1,0,1,,0,0,,0,0,1,0,0,0,0,0,0,1
1994,retired,40,no,yes,12,south atlantic,0,0,0,,south atlantic,more thn once wk,very happy,,3,1,0,1,,1,1,,0,1,1,0,0,0,0,0,0,0
1994,working fulltime,29,no,,12,south atlantic,0,0,0,$10000 - 14999,south atlantic,2-3x a month,not too happy,iap,6,0,0,1,,1,1,,1,0,1,0,0,0,0,0,0,
1994,other,,no,iap,7,south atlantic,0,0,0,$5000 to 5999,south atlantic,every week,pretty happy,,,0,1,1,,1,1,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,46,yes,iap,16,south atlantic,0,2,1,$25000 or more,south atlantic,sevrl times a yr,not too happy,iap,,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,42,no,iap,13,south atlantic,0,0,0,,south atlantic,every week,pretty happy,,4,0,1,1,,1,1,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,45,no,iap,12,foreign,0,0,0,$20000 - 24999,south atlantic,more thn once wk,pretty happy,yes,1,0,1,0,,0,0,,0,1,1,0,0,0,0,0,0,
1994,working fulltime,69,yes,iap,16,middle atlantic,0,1,0,$25000 or more,south atlantic,2-3x a month,very happy,,2,1,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,57,no,,16,south atlantic,0,0,0,$25000 or more,south atlantic,never,very happy,yes,,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,60,no,iap,13,middle atlantic,0,2,1,$25000 or more,south atlantic,every week,pretty happy,yes,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,29,no,iap,12,w. sou. central,0,0,0,$25000 or more,south atlantic,never,pretty happy,yes,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,64,no,iap,15,middle atlantic,0,1,2,$25000 or more,south atlantic,lt once a year,pretty happy,iap,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working parttime,46,,,12,south atlantic,0,2,0,$25000 or more,south atlantic,never,pretty happy,,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,51,,iap,13,south atlantic,0,1,0,$25000 or more,south atlantic,lt once a year,not too happy,iap,3,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,retired,49,no,,12,middle atlantic,0,0,0,$20000 - 24999,south atlantic,never,pretty happy,,2,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,32,,iap,12,south atlantic,1,2,0,$10000 - 14999,south atlantic,every week,pretty happy,,7,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,retired,17,yes,,11,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,,5,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working parttime,22,,,15,new england,1,0,0,,south atlantic,lt once a year,pretty happy,iap,,0,0,1,,1,1,,0,0,1,0,0,0,0,0,0,1
1994,working fulltime,74,no,,13,south atlantic,0,2,0,$15000 - 19999,south atlantic,once a year,pretty happy,iap,,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,retired,35,no,,10,foreign,0,0,0,$10000 - 14999,south atlantic,never,pretty happy,iap,2,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,
1994,keeping house,,no,iap,9,south atlantic,1,0,0,,south atlantic,never,pretty happy,,0,0,0,0,,1,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,29,,,14,south atlantic,2,1,1,$25000 or more,south atlantic,once a month,pretty happy,,3,0,1,1,,1,1,,1,0,1,0,0,0,0,0,0,1
1994,working fulltime,23,,iap,10,south atlantic,0,0,0,$20000 - 24999,south atlantic,once a year,pretty happy,iap,5,0,1,1,,1,1,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,27,no,,14,south atlantic,3,0,0,$20000 - 24999,south atlantic,never,pretty happy,iap,2,0,0,1,,0,0,,0,0,1,0,0,0,0,0,0,
1994,working parttime,29,,,11,foreign,0,0,2,$10000 - 14999,south atlantic,sevrl times a yr,not too happy,iap,,0,0,1,,1,1,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,34,no,iap,11,south atlantic,1,0,1,$25000 or more,south atlantic,lt once a year,pretty happy,iap,2,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,27,,,13,south atlantic,0,1,3,$25000 or more,south atlantic,once a year,pretty happy,iap,,0,1,0,,0,0,,0,0,1,0,0,0,0,0,0,0
1994,working fulltime,43,no,iap,14,foreign,0,0,0,$15000 - 19999,south atlantic,once a month,pretty happy,,1,0,0,1,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,"unempl, laid off",43,,iap,12,south atlantic,0,0,0,,south atlantic,sevrl times a yr,pretty happy,iap,3,0,1,0,,1,0,,1,0,1,0,0,0,0,0,0,
1994,keeping house,32,,,16,foreign,0,0,0,$5000 to 5999,south atlantic,lt once a year,not too happy,iap,3,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,working fulltime,57,,iap,14,middle atlantic,0,0,0,,south atlantic,never,pretty happy,iap,4,0,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
1994,retired,51,,,13,south atlantic,0,0,0,$7000 to 7999,south atlantic,2-3x a month,pretty happy,,1,0,1,0,,0,0,,1,0,1,0,0,0,0,0,0,0
1994,working fulltime,40,,iap,12,foreign,0,0,0,$25000 or more,south atlantic,once a year,very happy,iap,,1,0,0,,1,0,,0,0,1,0,0,0,0,0,0,1
1994,retired,,,,,middle atlantic,0,0,0,,south atlantic,,not too happy,,,0,1,0,,1,0,,,,1,0,0,0,0,0,0,0
1994,working fulltime,64,yes,iap,18,e. nor. central,0,0,1,$25000 or more,south atlantic,never,very happy,iap,1,1,1,0,,1,0,,0,0,1,0,0,0,0,0,0,
