"kids","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ","agesq"
2,0,0,1,0,0,1,0,30,22,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12,900
3,1,1,0,1,1,1,0,32,25,0,1,0,0,0,0,33.5972518920898,33.5972518920898,11,1024
3,1,0,0,1,0,0,0,29,20,0,1,1,52,40,14.2009105682373,16.3630504608154,2.16214990615845,0,841
3,1,0,0,0,1,0,0,28,17,0,1,0,0,0,0,12.6055307388306,12.6055307388306,7,784
2,0,0,0,1,0,0,0,28,18,0,1,1,52,40,18.9030513763428,46.2027816772461,27.2997493743896,12,784
3,1,0,1,0,0,1,0,31,21,1,0,1,48,8,12.6055307388306,60.8969993591309,48.2914695739746,14,961
2,0,0,0,0,1,0,0,34,26,1,0,1,52,40,24.9906597137451,81.6788101196289,56.688159942627,14,1156
2,0,1,0,1,1,1,0,34,22,1,0,1,52,40,31.0782508850098,62.6288070678711,31.5505809783936,12,1156
2,0,0,0,0,1,0,0,33,26,1,0,1,48,40,21.0127201080322,65.105842590332,46.2027816772461,14,1089
2,0,0,0,0,1,0,0,27,21,1,0,1,52,40,16.8038806915283,56.6986618041992,39.8947830200195,12,729
2,0,1,0,1,1,1,0,30,18,1,0,1,52,70,39.9052810668945,102.890937805176,81.8887481689453,14,900
2,0,1,0,1,1,1,0,25,19,0,1,1,48,40,17.1397495269775,28.2338809967041,11.0941295623779,16,625
3,1,0,1,0,0,1,0,31,22,0,1,1,52,99,6.30802011489868,50.4011611938477,44.0931282043457,11,961
3,1,0,1,0,0,1,0,29,21,0,1,1,32,6,2.73941993713379,37.8165893554688,35.0771903991699,12,841
3,1,0,0,1,0,0,0,33,24,0,1,0,0,0,0,29.3989200592041,29.3989200592041,3,1089
2,0,0,0,1,0,0,0,27,22,0,1,1,52,40,14.7047004699707,27.310230255127,12.6055307388306,6,729
2,0,0,0,1,0,0,0,24,16,0,1,0,0,0,0,12.6055307388306,12.6055307388306,7,576
3,1,0,1,0,0,1,0,34,24,0,1,1,32,40,11.1361103057861,27.9400005340576,16.8038806915283,5,1156
2,0,0,0,0,1,0,0,33,29,0,1,1,24,10,0.157440006732941,0.314880013465881,0.157440006732941,6,1089
3,1,1,0,1,1,1,0,31,24,0,1,1,52,40,16.8038806915283,23.1118907928467,6.30802011489868,17,961
3,1,0,1,0,0,1,0,32,23,0,1,0,0,0,0,29.4199104309082,29.4199104309082,4,1024
2,0,1,0,1,1,1,0,34,17,0,1,1,52,40,30.2595806121826,65.8615646362305,35.6019668579102,8,1156
3,1,0,1,0,0,1,0,35,27,0,1,1,48,40,18.9030513763428,50.4011611938477,31.4980907440186,15,1225
3,1,0,0,1,0,0,0,28,20,0,1,0,0,0,0,44.0931282043457,44.0931282043457,12,784
3,1,1,0,1,1,1,0,31,26,0,1,0,0,0,0,27.6041316986084,27.6041316986084,7,961
3,1,0,1,0,0,1,0,29,17,1,0,0,0,0,0,12.0807399749756,12.0807399749756,9,841
4,1,0,0,0,1,0,0,29,16,0,1,1,46,40,8.40719032287598,25.8408107757568,17.433629989624,6,841
3,1,1,0,1,1,1,0,24,19,0,1,0,0,0,0,7.23164987564087,7.23164987564087,2,576
6,1,0,1,0,0,1,0,32,17,0,1,0,0,0,0,16.3840503692627,16.3840503692627,6,1024
2,0,0,0,0,1,0,0,33,26,0,1,1,12,40,3.7890100479126,46.9794998168945,43.1904678344727,16,1089
3,1,1,0,1,1,1,0,28,18,0,1,1,20,40,6.30802011489868,26.2606601715088,19.9526405334473,5,784
4,1,1,0,1,1,1,0,33,18,0,1,1,36,31,1.60587000846863,4.10387992858887,2.49801993370056,4,1089
2,0,1,0,1,1,1,0,27,22,0,1,1,52,40,22.9334697723389,75.3498153686523,52.4163398742676,1,729
3,1,0,0,0,1,0,0,30,24,0,1,0,0,0,0,7.35760021209717,7.35760021209717,3,900
3,1,0,1,0,0,1,0,34,19,0,1,1,52,40,23.101390838623,60.2777481079102,37.1763381958008,6,1156
3,1,0,0,1,0,0,0,33,18,0,1,0,0,0,0,23.101390838623,23.101390838623,4,1089
3,1,1,0,1,1,1,0,33,21,0,1,1,20,40,4.20883989334106,54.6100006103516,50.4011611938477,12,1089
3,1,0,0,1,0,0,0,35,19,0,1,1,52,40,20.5194110870361,61.4427795410156,40.9233779907227,8,1225
3,1,1,0,1,1,1,0,34,19,1,0,1,4,40,2.10966992378235,13.1827993392944,11.0731296539307,12,1156
2,0,0,0,0,1,0,0,35,24,0,1,1,52,46,25.2005805969238,60.8969993591309,35.6964416503906,14,1225
4,1,1,0,1,1,1,0,26,18,0,1,0,0,0,0,27.8665199279785,27.8665199279785,6,676
2,0,0,0,0,1,0,0,35,23,0,1,0,0,0,0,37.7955894470215,37.7955894470215,13,1225
3,1,1,0,1,1,1,0,27,22,0,1,0,0,0,0,50.3906593322754,50.3906593322754,14,729
2,0,1,0,1,1,1,0,24,22,0,1,0,0,0,0,2.88636016845703,2.88636016845703,4,576
2,0,0,0,0,1,0,0,32,18,0,1,1,42,40,13.4451999664307,37.6171913146973,24.1719703674316,7,1024
2,0,0,0,0,1,0,0,30,21,0,1,1,52,40,17.3496608734131,41.0808067321777,23.7311592102051,6,900
6,1,0,0,0,1,0,0,27,15,0,1,0,0,0,0,25.8408107757568,25.8408107757568,0,729
2,0,0,0,0,1,0,0,31,22,0,1,0,0,0,0,23.101390838623,23.101390838623,6,961
3,1,1,0,1,1,1,0,23,19,0,1,0,0,0,0,17.8534698486328,17.8534698486328,4,529
4,1,0,0,0,1,0,0,26,19,0,1,1,24,35,51.398250579834,53.5079116821289,2.10966992378235,2,676
2,0,1,0,1,1,1,0,25,20,0,1,0,0,0,0,0,0,7,625
2,0,0,0,1,0,0,0,24,18,0,1,0,0,0,0,30.4589996337891,30.4589996337891,13,576
2,0,0,0,0,1,0,0,32,25,0,1,0,0,0,0,13.025369644165,13.025369644165,6,1024
2,0,1,0,1,1,1,0,31,20,0,1,0,0,0,0,61.0229682922363,61.0229682922363,12,961
2,0,0,0,0,1,0,0,28,22,1,0,1,52,40,26.2501602172852,56.6461906433105,30.3960285186768,12,784
2,0,0,0,0,1,0,0,26,20,1,0,1,46,40,14.7047004699707,30.4589996337891,15.7543001174927,13,676
3,1,0,0,1,0,0,0,33,21,0,1,0,0,0,0,31.4980907440186,31.4980907440186,8,1089
2,0,0,0,1,0,0,0,27,22,0,1,0,0,0,0,42.2353401184082,42.2353401184082,5,729
2,0,0,1,0,0,1,0,26,20,0,1,0,0,0,0,30.4484996795654,30.4484996795654,6,676
4,1,0,0,1,0,0,0,32,22,0,1,0,0,0,0,20.1625499725342,20.1625499725342,6,1024
2,0,0,0,0,1,0,0,24,20,0,1,0,0,0,0,44.103630065918,44.103630065918,12,576
2,0,0,0,0,1,0,0,25,21,0,1,1,12,40,2.52950000762939,22.6920604705811,20.1625499725342,10,625
8,1,0,0,0,1,0,0,34,18,0,1,1,52,42,14.7047004699707,25.6518898010254,10.947190284729,5,1156
2,0,0,0,0,1,0,0,26,21,0,1,1,41,45,14.7047004699707,47.4727821350098,32.7680892944336,12,676
4,1,0,0,1,0,0,0,32,18,0,1,0,0,0,0,31.4980907440186,31.4980907440186,9,1024
4,1,0,1,0,0,1,0,35,18,0,1,1,26,40,12.6055307388306,69.5141296386719,56.9085884094238,11,1225
2,0,1,0,1,1,1,0,29,20,0,1,1,52,45,29.3989200592041,87.5774993896484,58.1785888671875,12,841
2,0,0,0,1,0,0,0,33,20,1,0,1,52,40,27.2997493743896,88.1862487792969,60.8865013122559,12,1089
4,1,1,0,1,1,1,0,24,18,0,1,0,0,0,0,40.2411613464355,40.2411613464355,5,576
3,1,0,1,0,0,1,0,29,22,1,0,0,0,0,0,17.381160736084,17.381160736084,11,841
3,1,0,1,0,0,1,0,24,19,0,1,0,0,0,0,65.0848770141602,65.0848770141602,12,576
2,0,0,1,0,0,1,0,33,24,0,1,0,0,0,0,49.9813079833984,49.9813079833984,13,1089
3,1,0,0,0,1,0,0,34,24,0,1,0,0,0,0,24.2454490661621,24.2454490661621,7,1156
2,0,0,1,0,0,1,0,30,19,0,1,0,0,0,0,104.969131469727,104.969131469727,13,900
2,0,0,1,0,0,1,0,27,21,0,1,0,0,0,0,44.0931282043457,44.0931282043457,8,729
3,1,0,0,0,1,0,0,23,15,0,1,0,0,0,0,13.8230495452881,13.8230495452881,12,529
3,1,1,0,1,1,1,0,34,22,0,1,1,32,36,5.19545030593872,32.6211585998535,27.4256896972656,12,1156
2,0,0,0,0,1,0,0,25,22,0,1,0,0,0,0,20.2465190887451,20.2465190887451,4,625
2,0,0,0,0,1,0,0,23,16,0,1,1,25,40,5.46833992004395,71.3718795776367,65.9035034179688,6,529
3,1,0,0,0,1,0,0,34,22,0,1,0,0,0,0,43.2429695129395,43.2429695129395,13,1156
4,1,0,0,0,1,0,0,33,19,0,1,1,47,18,2.10966992378235,54.5994987487793,52.4898071289062,12,1089
5,1,0,1,0,0,1,0,34,19,0,1,0,0,0,0,0.577270030975342,0.577270030975342,0,1156
2,0,0,1,0,0,1,0,32,22,0,1,0,0,0,0,52.4898071289062,52.4898071289062,10,1024
2,0,0,0,1,0,0,0,35,24,0,1,1,26,12,0.556280016899109,70.8995590209961,70.3432464599609,12,1225
3,1,0,1,0,0,1,0,27,19,0,1,0,0,0,0,2.52950000762939,2.52950000762939,12,729
2,0,0,0,1,0,0,0,28,23,0,1,0,0,0,0,52.5213088989258,52.5213088989258,13,784
2,0,0,0,0,1,0,0,28,16,0,1,1,50,40,18.1263599395752,51.6396598815918,33.5132827758789,9,784
6,1,0,0,1,0,0,0,35,18,0,1,1,52,40,12.6055307388306,46.633129119873,34.0275917053223,9,1225
4,1,0,1,0,0,1,0,31,25,0,1,0,0,0,0,43.3689117431641,43.3689117431641,9,961
2,0,0,1,0,0,1,0,25,17,1,0,1,52,44,26.8799095153809,43.3479118347168,16.4680194854736,13,625
2,0,0,0,1,0,0,0,27,18,1,0,1,52,40,19.5118103027344,41.5636291503906,22.0518112182617,12,729
4,1,0,1,0,0,1,0,29,23,0,1,0,0,0,0,10.5063600540161,10.5063600540161,0,841
2,0,0,0,0,1,0,0,31,25,1,0,0,0,0,0,44.0931282043457,44.0931282043457,16,961
3,1,0,1,0,0,1,0,28,20,0,1,1,16,40,4.20883989334106,34.667839050293,30.4589996337891,8,784
2,0,0,0,1,0,0,0,30,20,0,1,1,44,40,12.521559715271,26.5020599365234,13.9804906845093,14,900
2,0,0,0,1,0,0,0,24,18,0,1,0,0,0,0,16.8038806915283,16.8038806915283,10,576
2,0,0,0,0,1,0,0,29,22,0,1,1,52,40,14.7047004699707,37.8060913085938,23.101390838623,4,841
3,1,0,0,1,0,0,0,31,18,0,1,0,0,0,0,31.4980907440186,31.4980907440186,9,961
5,1,0,0,1,0,0,0,34,20,0,1,0,0,0,0,2.87587022781372,2.87587022781372,9,1156
2,0,1,0,1,1,1,0,25,22,0,1,0,0,0,0,6.5599102973938,6.5599102973938,4,625
6,1,1,0,1,1,1,0,33,19,0,1,0,0,0,0,12.6055307388306,12.6055307388306,10,1089
4,1,0,0,1,0,0,0,32,15,0,1,0,0,0,0,32.7680892944336,32.7680892944336,9,1024
2,0,0,0,0,1,0,0,26,21,1,0,1,52,40,15.2294998168945,25.6728897094727,10.443380355835,11,676
3,1,1,0,1,1,1,0,32,23,1,0,1,39,38,17.4966087341309,34.531379699707,17.0347785949707,14,1024
2,0,0,0,1,0,0,0,28,18,1,0,0,0,0,0,35.8748779296875,35.8748779296875,12,784
2,0,1,0,1,1,1,0,29,20,0,1,0,0,0,0,37.8900604248047,37.8900604248047,13,841
3,1,0,0,1,0,0,0,29,19,0,1,0,0,0,0,23.101390838623,23.101390838623,5,841
4,1,1,0,1,1,1,0,33,22,0,1,1,52,40,21.0022201538086,52.5108070373535,31.5085906982422,2,1089
3,1,0,0,0,1,0,0,33,26,0,1,0,0,0,0,34.3424682617188,34.3424682617188,12,1089
2,0,1,0,1,1,1,0,35,26,0,1,1,52,40,27.2997493743896,79.8105621337891,52.5108070373535,6,1225
2,0,1,0,1,1,1,0,27,20,0,1,1,20,20,4.20883989334106,42.0044403076172,37.7955894470215,12,729
2,0,0,0,1,0,0,0,31,23,0,1,1,48,38,10.5063600540161,35.7069396972656,25.2005805969238,12,961
2,0,1,0,1,1,1,0,22,19,0,1,0,0,0,0,48.2914695739746,48.2914695739746,6,484
4,1,0,1,0,0,1,0,34,20,0,1,0,0,0,0,47.2523803710938,47.2523803710938,12,1156
3,1,0,0,1,0,0,0,30,17,0,1,1,4,40,1.06007993221283,5.68875980377197,4.62868022918701,12,900
3,1,0,1,0,0,1,0,34,22,0,1,1,26,40,10.3384294509888,30.5219707489014,20.1835498809814,12,1156
3,1,1,0,1,1,1,0,27,20,0,1,0,0,0,0,12.6055307388306,12.6055307388306,4,729
2,0,1,0,1,1,1,0,31,18,0,1,1,23,25,1.45892000198364,12.574049949646,11.115119934082,0,961
3,1,0,0,0,1,0,0,30,17,0,1,1,52,40,21.841890335083,49.1416282653809,27.2997493743896,7,900
3,1,0,0,1,0,0,0,31,18,0,1,1,51,30,10.5063600540161,23.1118907928467,12.6055307388306,12,961
2,0,1,0,1,1,1,0,30,21,0,1,0,0,0,0,44.1665916442871,44.1665916442871,12,900
3,1,0,0,0,1,0,0,34,28,0,1,0,0,0,0,40.3250885009766,40.3250885009766,12,1156
2,0,0,0,0,1,0,0,32,20,0,1,1,52,40,21.0022201538086,67.1945037841797,46.192310333252,12,1024
3,1,0,0,0,1,0,0,32,19,0,1,0,0,0,0,31.4980907440186,31.4980907440186,8,1024
2,0,0,0,1,0,0,0,25,22,1,0,1,35,40,10.7372694015503,32.5791702270508,21.841890335083,12,625
3,1,0,0,1,0,0,0,33,19,0,1,0,0,0,0,10.2019805908203,10.2019805908203,11,1089
3,1,0,0,0,1,0,0,29,18,0,1,0,0,0,0,106.113189697266,106.113189697266,9,841
2,0,0,1,0,0,1,0,30,26,1,0,1,52,40,31.4980907440186,69.2936859130859,37.7955894470215,15,900
3,1,0,1,0,0,1,0,28,17,0,1,0,0,0,0,52.4898071289062,52.4898071289062,10,784
2,0,0,0,0,1,0,0,29,20,0,1,0,0,0,0,96.5829391479492,96.5829391479492,12,841
2,0,0,0,1,0,0,0,25,20,0,1,1,52,40,33.5972518920898,134.36799621582,100.770812988281,10,625
2,0,0,0,1,0,0,0,33,20,1,0,1,49,30,10.5063600540161,44.103630065918,33.5972518920898,14,1089
2,0,0,0,0,1,0,0,25,17,1,0,0,0,0,0,58.7873382568359,58.7873382568359,12,625
3,1,0,1,0,0,1,0,34,22,0,1,1,52,40,14.2009105682373,50.4326286315918,36.2317199707031,4,1156
2,0,0,0,0,1,0,0,33,23,0,1,0,0,0,0,43.2114677429199,43.2114677429199,12,1089
2,0,0,0,0,1,0,0,26,20,0,1,0,0,0,0,23.2168598175049,23.2168598175049,0,676
3,1,0,1,0,0,1,0,33,22,0,1,1,52,30,29.4828910827637,46.286750793457,16.8038806915283,6,1089
2,0,0,1,0,0,1,0,28,21,0,1,0,0,0,0,32.4532203674316,32.4532203674316,10,784
2,0,0,0,1,0,0,0,31,23,0,1,1,52,20,12.6055307388306,43.683780670166,31.0782508850098,12,961
2,0,0,1,0,0,1,0,24,16,0,1,0,0,0,0,16.3840503692627,16.3840503692627,10,576
3,1,0,0,1,0,0,0,25,17,0,1,0,0,0,0,31.0782508850098,31.0782508850098,11,625
2,0,0,1,0,0,1,0,32,23,1,0,1,52,20,8.40719032287598,46.8955307006836,38.488338470459,14,1024
2,0,0,1,0,0,1,0,34,21,1,0,1,52,40,62.9856910705566,125.971382141113,62.9856910705566,13,1156
2,0,1,0,1,1,1,0,33,21,0,1,0,0,0,0,43.9986610412598,43.9986610412598,14,1089
3,1,0,0,0,1,0,0,24,16,0,1,1,48,40,11.6609106063843,46.3077507019043,34.6468391418457,9,576
2,0,0,0,0,1,0,0,30,16,0,1,1,52,32,12.6055307388306,27.3207302093506,14.7152004241943,10,900
8,1,0,0,1,0,0,0,33,18,0,1,1,52,40,13.55016040802,27.1003303527832,13.55016040802,2,1089
3,1,0,0,1,0,0,0,26,16,0,1,0,0,0,0,29.3989200592041,29.3989200592041,9,676
3,1,0,0,1,0,0,0,28,19,0,1,0,0,0,0,33.0514678955078,33.0514678955078,11,784
3,1,0,1,0,0,1,0,33,19,0,1,1,52,40,12.6055307388306,61.6107177734375,49.0051918029785,13,1089
4,1,0,0,0,1,0,0,28,22,0,1,0,0,0,0,14.7047004699707,14.7047004699707,15,784
2,0,1,0,1,1,1,0,24,19,0,1,1,52,40,14.7047004699707,42.0044403076172,27.2997493743896,6,576
2,0,0,1,0,0,1,0,35,27,0,1,0,0,0,0,84.4287490844727,84.4287490844727,0,1225
3,1,0,0,1,0,0,0,32,21,0,1,0,0,0,0,64.6755294799805,64.6755294799805,12,1024
2,0,0,1,0,0,1,0,26,20,0,1,1,8,40,2.10966992378235,48.3019676208496,46.192310333252,12,676
2,0,0,0,0,1,0,0,31,25,0,1,0,0,0,0,1.26999998092651,1.26999998092651,1,961
2,0,0,0,1,0,0,0,25,20,0,1,1,4,40,0.850169956684113,42.8441276550293,41.9939422607422,12,625
2,0,0,0,1,0,0,0,25,19,0,1,0,0,0,0,31.4980907440186,31.4980907440186,13,625
4,1,1,0,1,1,1,0,28,20,0,1,0,0,0,0,46.9480018615723,46.9480018615723,12,784
2,0,0,1,0,0,1,0,30,21,0,1,1,52,40,18.9030513763428,66.1659393310547,47.2628784179688,8,900
3,1,1,0,1,1,1,0,29,20,0,1,1,12,40,21.0022201538086,67.1945037841797,46.192310333252,12,841
2,0,1,0,1,1,1,0,32,18,0,1,1,28,40,10.086519241333,37.9005584716797,27.8140506744385,9,1024
3,1,0,1,0,0,1,0,29,23,0,1,1,20,16,4.20883989334106,27.310230255127,23.101390838623,8,841
2,0,0,0,1,0,0,0,30,19,0,1,1,52,40,16.3840503692627,58.3779983520508,41.9939422607422,6,900
2,0,1,0,1,1,1,0,28,20,0,1,1,52,40,14.7047004699707,33.6077499389648,18.9030513763428,4,784
4,1,0,0,0,1,0,0,32,16,0,1,0,0,0,0,33.5972518920898,33.5972518920898,12,1024
5,1,0,1,0,0,1,0,31,18,0,1,0,0,0,0,16.8038806915283,16.8038806915283,12,961
2,0,0,1,0,0,1,0,24,18,0,1,1,40,25,9.24686050415039,60.3407173156738,51.093879699707,18,576
4,1,1,0,1,1,1,0,29,20,0,1,0,0,0,0,80.8286361694336,80.8286361694336,11,841
7,1,1,0,1,1,1,0,34,19,0,1,1,50,40,16.8038806915283,54.5994987487793,37.7955894470215,3,1156
5,1,1,0,1,1,1,0,34,22,0,1,1,48,40,10.5063600540161,35.7069396972656,25.2005805969238,6,1156
3,1,0,1,0,0,1,0,33,25,0,1,1,48,38,10.380410194397,32.0753593444824,21.6949501037598,11,1089
4,1,1,0,1,1,1,0,26,16,0,1,0,0,0,0,24.2349491119385,24.2349491119385,6,676
3,1,0,0,1,0,0,0,35,17,0,1,0,0,0,0,33.5972518920898,33.5972518920898,11,1225
2,0,0,0,1,0,0,0,24,21,0,1,1,10,40,0.871159970760345,23.6996593475342,22.8285007476807,6,576
2,0,0,0,1,0,0,0,27,22,0,1,0,0,0,0,33.5972518920898,33.5972518920898,4,729
2,0,0,0,0,1,0,0,28,16,0,1,1,26,40,4.20883989334106,50.201717376709,45.9928779602051,10,784
2,0,0,1,0,0,1,0,27,25,0,1,0,0,0,0,0,0,3,729
3,1,0,0,1,0,0,0,27,20,0,1,1,32,15,4.20883989334106,39.9052810668945,35.6964416503906,12,729
2,0,0,0,0,1,0,0,34,26,0,1,1,52,40,14.7047004699707,46.2027816772461,31.4980907440186,8,1156
2,0,0,0,1,0,0,0,29,21,0,1,0,0,0,0,33.5972518920898,33.5972518920898,3,841
3,1,0,1,0,0,1,0,28,20,0,1,1,9,40,4.18784999847412,23.6996593475342,19.5118103027344,2,784
3,1,1,0,1,1,1,0,30,21,0,1,0,0,0,0,3.99891996383667,3.99891996383667,12,900
2,0,0,1,0,0,1,0,26,19,0,1,1,52,40,16.8038806915283,104.990135192871,88.1862487792969,12,676
4,1,0,1,0,0,1,0,32,17,1,0,0,0,0,0,0,0,12,1024
5,1,1,0,1,1,1,0,28,19,0,1,0,0,0,0,29.3989200592041,29.3989200592041,3,784
2,0,0,0,0,1,0,0,31,21,0,1,1,52,40,12.6055307388306,50.4746284484863,37.8690567016602,12,961
6,1,1,0,1,1,1,0,35,24,0,1,0,0,0,0,25.2005805969238,25.2005805969238,0,1225
3,1,1,0,1,1,1,0,26,19,0,1,1,12,4,13.634129524231,29.3884201049805,15.7543001174927,11,676
3,1,0,0,0,1,0,0,29,19,0,1,1,28,40,21.7579193115234,33.7337188720703,11.9757804870605,10,841
3,1,0,1,0,0,1,0,26,18,0,1,0,0,0,0,1.68982994556427,1.68982994556427,3,676
2,0,0,0,0,1,0,0,33,24,0,1,1,50,40,15.7543001174927,36.7565002441406,21.0022201538086,6,1089
4,1,0,0,0,1,0,0,34,19,0,1,0,0,0,0,51.4402198791504,51.4402198791504,4,1156
3,1,1,0,1,1,1,0,31,19,0,1,0,0,0,0,22.6815605163574,22.6815605163574,6,961
6,1,1,0,1,1,1,1,31,21,1,0,0,0,0,0,71.3823852539062,71.3823852539062,12,961
2,0,0,1,0,0,1,0,31,23,0,1,1,16,16,1.68982994556427,36.3366928100586,34.6468391418457,12,961
2,0,0,0,0,1,0,0,28,15,0,1,0,0,0,0,38.2154426574707,38.2154426574707,10,784
2,0,0,1,0,0,1,0,26,20,0,1,1,52,40,25.2005805969238,48.3019676208496,23.101390838623,12,676
3,1,0,1,0,0,1,0,33,20,0,1,1,10,40,2.31959009170532,27.5201606750488,25.2005805969238,12,1089
3,1,1,0,1,1,1,0,33,18,0,1,1,52,40,44.0931282043457,120.093688964844,76.0005645751953,12,1089
2,0,0,1,0,0,1,0,35,21,0,1,1,52,40,31.2881698608398,85.8876342773438,54.5994987487793,13,1225
2,0,0,0,0,1,0,0,30,21,0,1,1,20,3,3.7890100479126,54.1796607971191,50.3906593322754,15,900
3,1,0,0,1,0,0,0,34,20,0,1,0,0,0,0,18.8505802154541,18.8505802154541,4,1156
3,1,0,0,0,1,0,0,27,21,0,1,1,52,40,14.7047004699707,52.6577491760254,37.9530296325684,6,729
3,1,1,0,1,1,1,0,24,16,0,1,0,0,0,0,18.5671901702881,18.5671901702881,6,576
3,1,0,1,0,0,1,0,29,26,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12,841
3,1,0,1,0,0,1,0,33,27,0,1,0,0,0,0,32.5581703186035,32.5581703186035,3,1089
2,0,0,1,0,0,1,0,31,25,0,1,0,0,0,0,35.9378395080566,35.9378395080566,18,961
2,0,0,0,0,1,0,0,25,18,0,1,1,50,40,20.9812297821045,72.9567489624023,51.9755325317383,12,625
2,0,0,1,0,0,1,0,33,25,0,1,0,0,0,0,43.4738807678223,43.4738807678223,14,1089
3,1,0,0,0,1,0,0,32,24,0,1,1,52,40,13.088339805603,51.398250579834,38.3099098205566,3,1024
2,0,0,0,1,0,0,0,27,23,0,1,1,6,30,0.808179974555969,45.4365882873535,44.6284103393555,13,729
3,1,0,0,0,1,0,0,28,23,0,1,0,0,0,0,0,0,4,784
3,1,1,0,1,1,1,0,31,19,0,1,1,33,54,11.7868604660034,62.6288070678711,50.841968536377,10,961
2,0,0,0,0,1,0,0,30,21,0,1,1,52,40,21.0022201538086,59.6479988098145,38.6457824707031,12,900
2,0,0,0,1,0,0,0,33,17,0,1,1,26,30,6.30802011489868,49.3515586853027,43.043529510498,12,1089
2,0,1,0,1,1,1,0,31,26,0,1,0,0,0,0,37.7955894470215,37.7955894470215,6,961
5,1,0,1,0,0,1,0,35,19,0,1,0,0,0,0,23.101390838623,23.101390838623,10,1225
2,0,0,0,1,0,0,0,25,20,0,1,0,0,0,0,128.427444458008,128.427444458008,2,625
2,0,1,0,1,1,1,0,23,20,0,1,1,24,32,7.60949993133545,36.7355308532715,29.1260299682617,9,529
2,0,1,0,1,1,1,0,22,19,0,1,1,12,5,7.58850955963135,41.0388069152832,41.0388069152832,12,484
2,0,0,1,0,0,1,0,27,23,1,0,1,52,24,16.8038806915283,39.9052810668945,23.101390838623,15,729
2,0,0,0,1,0,0,0,32,23,0,1,0,0,0,0,25.2005805969238,25.2005805969238,12,1024
2,0,0,1,0,0,1,0,32,23,0,1,1,15,25,1.06007993221283,45.1532173156738,44.0931282043457,12,1024
3,1,1,0,1,1,1,0,34,23,0,1,0,0,0,0,52.4898071289062,52.4898071289062,14,1156
2,0,0,1,0,0,1,0,31,19,1,0,1,8,30,2.73941993713379,44.3135299682617,41.5741271972656,12,961
2,0,0,0,0,1,0,0,28,19,0,1,0,0,0,0,63.751880645752,63.751880645752,6,784
3,1,0,1,0,0,1,0,27,19,0,1,1,52,40,9.4567699432373,51.4507179260254,41.9939422607422,13,729
2,0,0,1,0,0,1,0,31,24,0,1,1,43,2,1.89974999427795,26.6804809570312,24.7807312011719,6,961
2,0,0,1,0,0,1,0,31,25,0,1,1,16,10,4.20883989334106,31.5085906982422,27.2997493743896,13,961
2,0,0,1,0,0,1,0,29,20,0,1,0,0,0,0,29.3989200592041,29.3989200592041,6,841
3,1,0,1,0,0,1,0,26,17,0,1,0,0,0,0,37.7955894470215,37.7955894470215,12,676
5,1,0,1,0,0,1,0,27,17,0,1,0,0,0,0,38.0055313110352,38.0055313110352,12,729
3,1,0,0,0,1,0,0,24,15,0,1,0,0,0,0,36.9664421081543,36.9664421081543,4,576
2,0,0,0,1,0,0,0,35,24,0,1,1,36,15,6.09810018539429,70.1648864746094,64.0667495727539,12,1225
2,0,0,0,1,0,0,0,23,18,0,1,1,30,40,8.40719032287598,48.3019676208496,39.8947830200195,12,529
3,1,0,0,1,0,0,0,26,19,0,1,1,26,40,6.30802011489868,23.1118907928467,16.8038806915283,4,676
2,0,0,0,0,1,0,0,21,18,0,1,0,0,0,0,16.8038806915283,16.8038806915283,10,441
3,1,1,0,1,1,1,0,28,19,0,1,0,0,0,0,0,0,12,784
4,1,0,0,1,0,0,0,27,21,0,1,0,0,0,0,57.1500015258789,57.1500015258789,2,729
5,1,1,0,1,1,1,0,25,18,0,1,1,52,32,6.72784996032715,75.0454406738281,68.3175659179688,11,625
3,1,0,1,0,0,1,0,31,21,1,0,0,0,0,0,29.3989200592041,29.3989200592041,14,961
6,1,0,1,0,0,1,0,33,20,0,1,1,52,48,27.2997493743896,56.6986618041992,29.3989200592041,14,1089
3,1,0,0,0,1,0,0,33,23,0,1,1,12,32,6.30802011489868,25.2110614776611,18.9030513763428,4,1089
5,1,1,0,1,1,1,0,31,23,0,1,0,0,0,0,13.2982597351074,13.2982597351074,6,961
2,0,0,1,0,0,1,0,32,24,0,1,0,0,0,0,12.6160306930542,12.6160306930542,6,1024
2,0,0,0,1,0,0,0,25,22,1,0,0,0,0,0,31.4980907440186,31.4980907440186,14,625
2,0,0,1,0,0,1,0,31,24,1,0,1,26,40,11.5559501647949,95.5963134765625,84.0403823852539,14,961
5,1,0,0,1,0,0,0,31,17,0,1,0,0,0,0,31.4980907440186,31.4980907440186,14,961
2,0,1,0,1,1,1,0,32,20,1,0,1,52,40,23.101390838623,69.3041839599609,46.2027816772461,12,1024
2,0,0,0,0,1,0,0,25,20,0,1,1,52,40,21.0861892700195,65.1793060302734,44.0931282043457,12,625
2,0,0,0,0,1,0,0,34,19,0,1,1,52,40,20.1625499725342,64.2556915283203,44.0931282043457,12,1156
2,0,0,1,0,0,1,0,34,21,0,1,1,52,32,12.6055307388306,37.8060913085938,25.2005805969238,12,1156
