e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
1,10.82699966430664,0,0,26,2,0.0,0,0,117.22392272949219,676
0,47.643001556396484,1,0,37,3,4.598999977111816,0,1,2269.855712890625,1369
0,18.632999420166016,0,0,35,2,8.616000175476074,0,1,347.18865966796875,1225
1,16.395000457763672,0,1,35,1,1.559999942779541,0,0,268.7960510253906,1225
1,23.319000244140625,0,0,49,5,4.0,1,0,543.7757568359375,2401
0,48.6150016784668,1,0,35,4,0.44999998807907104,0,0,2363.41845703125,1225
1,13.503000259399414,0,0,30,2,2.4749999046325684,1,0,182.3310089111328,900
0,11.220000267028809,0,0,31,1,0.0,0,0,125.8884048461914,961
1,43.68899917602539,1,0,35,4,-0.12999999523162842,0,0,1908.7286376953125,1225
1,36.446998596191406,0,0,30,1,4.151000022888184,1,0,1328.3836669921875,900
0,46.88999938964844,1,0,27,3,21.625,0,0,2198.672119140625,729
1,38.15999984741211,1,0,26,4,-24.55699920654297,0,0,1456.185546875,676
0,18.819000244140625,0,1,31,1,-1.0,0,0,354.15478515625,961
1,31.97100067138672,1,0,31,4,-1.8009999990463257,0,0,1022.1448974609375,961
0,29.132999420166016,1,0,30,4,0.3400000035762787,0,0,848.7316284179688,900
0,46.07099914550781,1,0,45,4,-4.400000095367432,0,0,2122.536865234375,2025
1,58.54800033569336,1,0,47,3,6.425000190734863,1,0,3427.868408203125,2209
0,38.874000549316406,0,1,27,1,35.0,0,0,1511.1878662109375,729
1,27.94499969482422,0,0,56,2,110.0,0,1,780.9230346679688,3136
0,23.969999313354492,1,0,30,4,-5.0,0,0,574.5608520507812,900
1,38.400001525878906,1,0,38,4,5.300000190734863,1,0,1474.56005859375,1444
1,65.58300018310547,1,0,49,4,42.154998779296875,1,1,4301.1298828125,2401
0,12.914999961853027,0,0,40,4,2.1489999294281006,0,0,166.79722595214844,1600
0,55.22999954223633,1,0,44,3,8.675000190734863,0,1,3050.352783203125,1936
1,20.399999618530273,1,0,46,3,-2.0,0,0,416.15997314453125,2116
0,25.61400032043457,0,0,29,1,0.699999988079071,0,0,656.0770263671875,841
1,20.922000885009766,0,0,31,1,5.866000175476074,1,1,437.7301330566406,961
1,42.974998474121094,1,0,39,2,15.699999809265137,1,0,1846.8504638671875,1521
0,68.08499908447266,1,0,46,2,97.75900268554688,0,1,4635.56689453125,2116
1,21.299999237060547,1,0,36,6,42.0,1,0,453.6899719238281,1296
0,41.91899871826172,1,0,58,2,2.700000047683716,0,0,1757.202392578125,3364
0,10.199999809265137,1,0,33,10,-2.5,0,0,104.03999328613281,1089
0,24.0,1,0,51,2,0.20000000298023224,0,0,576.0,2601
0,41.358001708984375,1,0,37,5,24.993000030517578,0,1,1710.4842529296875,1369
0,27.674999237060547,0,0,37,1,0.0,0,0,765.9055786132812,1369
0,52.185001373291016,1,0,31,4,-14.361000061035156,0,0,2723.2744140625,961
0,26.31599998474121,1,1,47,5,-0.30000001192092896,0,0,692.5318603515625,2209
0,28.049999237060547,1,0,38,4,0.5,0,0,786.8024291992188,1444
1,28.739999771118164,1,0,34,6,17.450000762939453,1,0,825.9876098632812,1156
0,64.1760025024414,1,0,42,4,0.6990000009536743,0,0,4118.55908203125,1764
0,46.430999755859375,0,1,26,1,30.499000549316406,0,0,2155.837646484375,676
1,37.8120002746582,1,1,29,4,-6.449999809265137,0,0,1429.747314453125,841
1,17.591999053955078,0,1,39,1,9.034000396728516,1,0,309.4784240722656,1521
0,16.3799991607666,1,0,32,5,0.41999998688697815,0,0,268.30438232421875,1024
0,104.45999908447266,1,0,44,4,39.4109992980957,0,1,10911.8916015625,1936
0,12.597000122070312,0,0,40,1,0.0,0,0,158.68441772460938,1600
0,40.470001220703125,1,0,33,3,9.998000144958496,0,0,1637.821044921875,1089
0,47.823001861572266,0,0,33,1,3.2990000247955322,0,1,2287.03955078125,1089
1,40.64699935913086,1,0,27,2,-4.933000087738037,1,0,1652.1785888671875,729
1,49.13399887084961,1,0,41,5,22.89900016784668,1,0,2414.14990234375,1681
0,31.847999572753906,1,0,39,4,-4.21999979019165,0,0,1014.2951049804688,1521
0,22.799999237060547,1,0,40,5,0.006000000052154064,0,0,519.8399658203125,1600
1,44.132999420166016,1,0,42,4,56.698001861572266,0,1,1947.7216796875,1764
0,15.758999824523926,0,0,39,2,-5.264999866485596,0,0,248.3460693359375,1521
0,23.892000198364258,1,0,43,6,-0.875,0,0,570.8276977539062,1849
1,19.16699981689453,0,0,49,1,7.579999923706055,0,0,367.3738708496094,2401
0,10.206000328063965,1,0,25,3,-1.0110000371932983,0,0,104.16244506835938,625
1,18.239999771118164,0,0,41,3,41.599998474121094,1,0,332.6976013183594,1681
1,50.30400085449219,1,0,44,3,0.3140000104904175,0,0,2530.492431640625,1936
1,63.630001068115234,0,1,53,1,58.11000061035156,1,1,4048.777099609375,2809
0,12.137999534606934,0,0,31,2,-0.17000000178813934,0,0,147.33103942871094,961
1,24.191999435424805,1,1,26,3,-2.759999990463257,1,0,585.2528076171875,676
0,11.819999694824219,0,0,30,3,0.10000000149011612,0,0,139.71238708496094,900
1,41.29199981689453,1,0,45,5,-0.12399999797344208,1,1,1705.029296875,2025
0,47.9370002746582,1,0,39,4,0.5989999771118164,0,0,2297.9560546875,1521
0,23.36400032043457,1,0,51,2,6.0,0,0,545.8765258789062,2601
0,48.069000244140625,1,0,43,4,31.378999710083008,0,1,2310.62890625,1849
0,12.239999771118164,0,1,34,1,0.6179999709129333,0,0,149.81759643554688,1156
0,10.350000381469727,0,0,31,2,-0.10000000149011612,0,0,107.12250518798828,961
0,21.39900016784668,0,1,32,1,0.20000000298023224,0,0,457.9172058105469,1024
1,24.486000061035156,1,0,37,5,3.4100000858306885,1,0,599.564208984375,1369
0,16.45199966430664,1,0,33,1,6.03000020980835,0,0,270.6683044433594,1089
0,43.233001708984375,1,0,35,4,-0.699999988079071,0,0,1869.0924072265625,1225
0,55.374000549316406,1,0,35,3,1.2999999523162842,0,1,3066.280029296875,1225
1,43.17900085449219,0,1,45,1,64.9540023803711,1,1,1864.4261474609375,2025
0,26.319000244140625,1,0,35,3,-3.7980000972747803,0,0,692.6897583007812,1225
0,57.51300048828125,1,0,46,4,-0.3700000047683716,0,0,3307.7451171875,2116
1,25.559999465942383,0,0,59,1,21.589000701904297,1,0,653.3135986328125,3481
1,51.79800033569336,1,0,42,4,1.2990000247955322,1,0,2683.032958984375,1764
0,25.2450008392334,0,1,43,1,0.0,0,0,637.31005859375,1849
0,29.23200035095215,0,0,39,1,3.299999952316284,0,1,854.5098266601562,1521
0,12.293999671936035,1,0,63,2,39.499000549316406,0,1,151.14242553710938,3969
0,11.35200023651123,0,0,28,1,0.02500000037252903,0,0,128.86790466308594,784
0,19.440000534057617,0,0,57,5,-1.7999999523162842,0,0,377.91363525390625,3249
0,17.238000869750977,0,0,31,3,-2.9049999713897705,0,0,297.148681640625,961
0,16.844999313354492,0,0,62,1,11.675000190734863,0,1,283.7539978027344,3844
0,39.948001861572266,1,0,30,3,-9.362000465393066,0,0,1595.8428955078125,900
1,29.01300048828125,0,0,49,3,5.269000053405762,0,0,841.7542114257812,2401
0,61.83000183105469,1,0,45,3,-8.699999809265137,0,0,3822.94921875,2025
0,47.124000549316406,0,1,30,1,0.75,0,0,2220.67138671875,900
0,21.299999237060547,1,0,28,3,-2.2100000381469727,0,0,453.6899719238281,784
1,37.986000061035156,1,0,48,3,14.100000381469727,1,0,1442.9361572265625,2304
0,47.183998107910156,1,0,40,3,-1.3009999990463257,0,0,2226.32958984375,1600
0,56.52899932861328,1,0,37,2,-11.699999809265137,0,0,3195.52783203125,1369
1,44.6609992980957,1,0,34,5,10.732999801635742,1,0,1994.6048583984375,1156
0,34.44300079345703,1,0,30,4,-1.4900000095367432,0,0,1186.3203125,900
0,17.874000549316406,0,1,49,2,0.6000000238418579,0,0,319.4798889160156,2401
0,27.600000381469727,0,0,55,3,18.999000549316406,0,0,761.760009765625,3025
0,19.176000595092773,1,0,61,4,0.0,0,0,367.718994140625,3721
0,34.70399856567383,1,0,27,5,0.949999988079071,0,0,1204.3675537109375,729
1,40.32899856567383,1,0,52,2,6.0,1,0,1626.4281005859375,2704
1,67.5,1,0,40,5,9.199000358581543,0,0,4556.25,1600
0,10.199999809265137,0,1,28,1,0.05000000074505806,0,0,104.03999328613281,784
0,38.7599983215332,1,0,40,5,-2.609999895095825,0,0,1502.3375244140625,1600
1,44.7599983215332,1,0,42,3,4.199999809265137,1,0,2003.4573974609375,1764
0,36.48899841308594,1,0,42,3,104.5,0,0,1331.447021484375,1764
1,83.61000061035156,1,0,52,4,49.5,1,0,6990.63232421875,2704
1,20.024999618530273,0,0,29,2,8.550000190734863,1,0,401.0006103515625,841
0,56.132999420166016,1,0,43,4,-3.174999952316284,0,0,3150.91357421875,1849
0,25.757999420166016,1,0,44,3,0.3449999988079071,0,0,663.4745483398438,1936
0,40.388999938964844,1,0,30,5,-2.0,0,0,1631.2713623046875,900
0,10.199999809265137,0,1,30,1,0.0,0,0,104.03999328613281,900
1,35.13600158691406,1,0,36,4,53.53900146484375,1,0,1234.53857421875,1296
1,50.367000579833984,1,0,29,4,4.420000076293945,1,0,2536.834716796875,841
0,31.22100067138672,0,0,41,2,-3.6700000762939453,0,0,974.7508544921875,1681
0,12.11400032043457,0,1,25,1,7.300000190734863,0,1,146.74900817871094,625
1,14.076000213623047,1,0,35,4,-1.6449999809265137,1,0,198.1337890625,1225
0,65.81999969482422,1,0,43,2,37.27899932861328,0,1,4332.2724609375,1849
0,10.1850004196167,1,0,36,5,-4.925000190734863,0,0,103.7342300415039,1296
0,13.824000358581543,0,0,36,1,-7.599999904632568,0,0,191.1029815673828,1296
0,29.076000213623047,1,0,42,3,-3.049999952316284,0,0,845.413818359375,1764
0,40.46699905395508,0,1,41,2,-9.720000267028809,0,0,1637.5780029296875,1681
1,39.395999908447266,0,0,29,1,16.201000213623047,1,0,1552.0447998046875,841
1,33.6150016784668,0,0,40,4,-0.8510000109672546,0,0,1129.9683837890625,1600
0,54.19200134277344,1,0,61,2,26.0,0,1,2936.77294921875,3721
0,25.815000534057617,0,1,26,1,-0.5,0,0,666.4142456054688,676
1,39.027000427246094,1,1,33,3,0.8360000252723694,1,0,1523.1068115234375,1089
0,20.92799949645996,0,1,41,1,0.0,0,0,437.9811706542969,1681
1,14.642999649047852,0,1,30,1,9.29800033569336,0,0,214.4174346923828,900
1,69.0,1,0,43,2,79.69999694824219,1,0,4761.0,1849
0,21.70199966430664,0,0,35,2,18.89900016784668,0,0,470.9767761230469,1225
1,29.25,1,0,45,4,4.0,1,0,855.5625,2025
0,25.54800033569336,0,0,63,4,1.399999976158142,0,0,652.7003173828125,3969
0,33.75,1,0,50,2,5.5,0,0,1139.0625,2500
1,31.22100067138672,0,0,30,1,42.81700134277344,1,1,974.7508544921875,900
0,40.854000091552734,1,0,59,2,25.618000030517578,0,1,1669.04931640625,3481
0,48.0,0,1,41,1,0.0,0,0,2304.0,1681
0,16.5,1,0,51,5,0.0,0,0,272.25,2601
0,38.20500183105469,1,0,40,6,-1.2999999523162842,0,0,1459.6221923828125,1600
0,40.83000183105469,1,0,27,3,-4.389999866485596,0,0,1667.0889892578125,729
0,49.65599822998047,1,0,48,3,-5.25,0,0,2465.71826171875,2304
1,60.74100112915039,1,0,53,3,24.5,1,0,3689.46923828125,2809
0,55.21799850463867,1,1,53,2,20.299999237060547,0,1,3049.02734375,2809
1,29.636999130249023,1,0,31,3,-0.3100000023841858,1,0,878.3517456054688,961
0,11.732999801635742,1,0,25,2,0.04899999871850014,0,0,137.6632843017578,625
1,36.24300003051758,1,0,38,6,30.625999450683594,1,1,1313.5550537109375,1444
1,66.23999786376953,1,0,62,2,161.0,1,1,4387.7373046875,3844
0,83.3010025024414,1,0,61,2,88.9000015258789,0,1,6939.05712890625,3721
1,28.844999313354492,1,1,42,2,-3.75,0,0,832.0339965820312,1764
1,63.89400100708008,1,0,43,2,0.5,1,1,4082.443359375,1849
0,45.779998779296875,1,1,32,3,-1.25,0,0,2095.808349609375,1024
1,56.801998138427734,1,0,44,4,129.01100158691406,1,1,3226.467041015625,1936
0,14.850000381469727,0,0,29,2,14.5,0,0,220.5225067138672,841
0,30.299999237060547,1,0,27,4,4.0,0,1,918.0899658203125,729
1,38.63999938964844,0,1,34,1,0.0,0,0,1493.049560546875,1156
0,40.82699966430664,1,0,53,4,158.20599365234375,0,1,1666.8438720703125,2809
0,31.089000701904297,1,0,27,4,0.0,0,0,966.5259399414062,729
0,16.38599967956543,1,1,31,3,-1.2000000476837158,0,0,268.5009765625,961
1,95.58000183105469,1,0,46,2,25.799999237060547,1,1,9135.537109375,2116
0,30.020999908447266,1,0,39,4,-20.509000778198242,0,0,901.2604370117188,1521
1,36.15599822998047,0,1,44,1,4.800000190734863,1,0,1307.2562255859375,1936
1,52.571998596191406,1,1,35,2,28.899999618530273,1,1,2763.81494140625,1225
1,30.600000381469727,1,0,49,5,1.2139999866485596,1,0,936.3600463867188,2401
0,15.003000259399414,0,0,37,1,0.4650000035762787,0,0,225.0900115966797,1369
0,38.34000015258789,1,0,37,5,2.509999990463257,0,1,1469.95556640625,1369
0,13.505999565124512,0,0,25,2,-0.800000011920929,0,0,182.41201782226562,625
0,41.75699996948242,1,0,34,4,10.055000305175781,0,1,1743.6470947265625,1156
1,31.62299919128418,0,0,33,1,9.5,1,1,1000.0140991210938,1089
0,33.36000061035156,0,0,25,7,20.0,0,0,1112.8896484375,625
0,26.985000610351562,1,0,42,4,3.1989998817443848,0,0,728.1902465820312,1764
1,59.46900177001953,1,0,38,3,-2.9000000953674316,0,0,3536.562255859375,1444
1,48.779998779296875,1,0,40,2,-14.699999809265137,0,0,2379.48828125,1600
1,89.45099639892578,1,0,37,3,7.526000022888184,1,0,8001.48095703125,1369
0,15.645000457763672,0,1,36,1,3.3989999294281006,0,1,244.7660369873047,1296
0,30.600000381469727,1,1,38,1,0.0,0,0,936.3600463867188,1444
0,54.599998474121094,0,0,52,4,49.70000076293945,0,1,2981.159912109375,2704
1,34.70100021362305,0,1,48,2,30.725000381469727,1,1,1204.159423828125,2304
1,45.27000045776367,1,0,53,2,150.49899291992188,1,1,2049.373046875,2809
0,10.199999809265137,0,0,44,3,0.0,0,0,104.03999328613281,1936
0,17.95199966430664,0,0,42,3,-8.300000190734863,0,0,322.2742919921875,1764
0,19.208999633789062,0,0,40,2,-0.6499999761581421,0,0,368.98565673828125,1600
1,45.70199966430664,1,0,48,4,45.417999267578125,1,1,2088.6728515625,2304
1,58.68899917602539,1,0,32,5,2.075000047683716,0,1,3444.398681640625,1024
1,57.0,1,0,37,3,100.80000305175781,0,1,3249.0,1369
0,59.172000885009766,1,0,33,5,-11.649999618530273,0,1,3501.32568359375,1089
1,156.03599548339844,1,0,53,3,114.0,1,1,24347.232421875,2809
1,57.60300064086914,0,1,54,1,36.79999923706055,1,0,3318.105712890625,2916
1,50.15700149536133,1,0,46,3,-1.2599999904632568,1,0,2515.724853515625,2116
1,107.822998046875,1,0,46,4,15.473999977111816,1,1,11625.798828125,2116
0,24.795000076293945,1,0,38,3,0.0,0,0,614.7920532226562,1444
1,72.5999984741211,1,0,47,2,42.93899917602539,1,1,5270.759765625,2209
1,35.70000076293945,1,0,33,6,-1.399999976158142,0,0,1274.4901123046875,1089
0,76.05000305175781,1,0,33,4,7.0,0,0,5783.60302734375,1089
0,102.74400329589844,1,0,62,3,170.0,0,1,10556.330078125,3844
0,15.140999794006348,1,0,47,2,-9.600000381469727,0,0,229.2498779296875,2209
1,31.416000366210938,1,0,37,5,7.485000133514404,1,0,986.965087890625,1369
0,26.549999237060547,1,0,37,2,60.01499938964844,0,0,704.9024658203125,1369
1,19.538999557495117,0,0,54,1,-1.100000023841858,0,0,381.7724914550781,2916
1,31.829999923706055,0,0,32,1,1.899999976158142,0,1,1013.1488647460938,1024
1,100.00199890136719,0,1,50,1,10.798999786376953,1,0,10000.3994140625,2500
1,45.869998931884766,1,0,38,2,5.580999851226807,1,0,2104.056884765625,1444
1,75.04499816894531,1,0,32,4,15.798999786376953,1,0,5631.751953125,1024
1,74.55599975585938,1,0,35,2,38.35499954223633,1,1,5558.59716796875,1225
0,69.12000274658203,1,0,40,7,0.0,0,0,4777.57470703125,1600
1,70.69200134277344,1,0,38,3,4.099999904632568,0,0,4997.35888671875,1444
1,103.08000183105469,1,0,43,3,132.10000610351562,1,0,10625.486328125,1849
0,51.48899841308594,1,0,58,2,-5.0,0,0,2651.116943359375,3364
1,45.599998474121094,1,0,48,3,8.883999824523926,1,0,2079.35986328125,2304
0,77.62799835205078,1,0,35,2,7.492000102996826,0,0,6026.10595703125,1225
1,40.487998962402344,1,0,38,4,-4.269999980926514,1,0,1639.278076171875,1444
0,24.65399932861328,0,1,54,2,0.800000011920929,0,0,607.8197021484375,2916
1,20.964000701904297,0,0,30,4,2.181999921798706,1,0,439.48931884765625,900
0,41.040000915527344,0,1,41,1,0.0,0,0,1684.2816162109375,1681
0,30.41699981689453,1,1,42,4,7.360000133514404,0,1,925.19384765625,1764
0,23.988000869750977,0,0,40,2,1.003000020980835,0,0,575.4241943359375,1600
0,29.660999298095703,0,0,27,1,1.7699999809265137,0,1,879.77490234375,729
1,43.42499923706055,1,1,33,5,30.200000762939453,1,0,1885.7305908203125,1089
0,17.81399917602539,1,0,42,3,-0.734000027179718,0,0,317.33856201171875,1764
0,34.54199981689453,1,0,55,4,12.0,0,0,1193.1497802734375,3025
1,31.176000595092773,0,0,49,1,-6.190000057220459,0,0,971.9429931640625,2401
0,10.079999923706055,0,1,29,2,0.0,0,0,101.60639953613281,841
0,21.94499969482422,0,0,39,1,6.0,0,0,481.5830078125,1521
1,80.10900115966797,1,0,30,2,-0.25099998712539673,0,0,6417.4521484375,900
1,103.05000305175781,1,1,42,4,94.0,1,0,10619.302734375,1764
0,55.68299865722656,1,0,27,2,14.85099983215332,0,0,3100.596435546875,729
1,27.014999389648438,0,0,31,1,-1.9509999752044678,1,0,729.8101806640625,961
0,35.84700012207031,0,1,51,1,24.299999237060547,0,1,1285.0074462890625,2601
0,53.5620002746582,0,1,34,1,13.493000030517578,0,0,2868.887939453125,1156
1,61.37699890136719,1,0,39,5,8.399999618530273,1,0,3767.135986328125,1521
1,72.1500015258789,1,0,58,2,-87.5009994506836,0,0,5205.62255859375,3364
0,24.84000015258789,1,0,32,3,0.3919999897480011,0,0,617.025634765625,1024
0,24.614999771118164,1,0,40,4,-11.399999618530273,0,0,605.898193359375,1600
0,10.800000190734863,0,1,54,1,0.0,0,0,116.64000701904297,2916
0,21.371999740600586,1,0,64,3,5.598999977111816,0,0,456.7623596191406,4096
0,27.656999588012695,1,0,27,2,-3.7249999046325684,0,0,764.9096069335938,729
1,27.68400001525879,0,1,38,3,2.075000047683716,0,0,766.4038696289062,1444
0,52.007999420166016,1,0,53,2,2.999000072479248,0,0,2704.83203125,2809
0,12.63599967956543,1,0,36,7,-0.15000000596046448,0,0,159.66848754882812,1296
1,46.007999420166016,1,1,51,5,-2.200000047683716,1,1,2116.736083984375,2601
1,36.375,0,0,54,1,27.5,1,0,1323.140625,2916
1,26.87700080871582,0,1,30,1,5.25,1,0,722.3731689453125,900
1,15.159000396728516,0,0,28,2,1.1829999685287476,1,1,229.7952880859375,784
1,58.5,1,0,52,3,100.69999694824219,1,1,3422.25,2704
0,91.5,0,0,30,1,23.799999237060547,0,0,8372.25,900
1,50.979000091552734,1,0,39,4,62.599998474121094,0,1,2598.8583984375,1521
0,11.864999771118164,1,0,25,5,0.0,0,0,140.77821350097656,625
0,25.878000259399414,1,0,30,3,0.052000001072883606,0,0,669.6708984375,900
0,15.708000183105469,1,0,28,2,0.0,0,0,246.74127197265625,784
0,22.43400001525879,0,0,53,2,66.0,0,1,503.28436279296875,2809
1,43.22999954223633,0,1,26,1,8.699999809265137,1,0,1868.8328857421875,676
0,45.09000015258789,1,0,28,2,-4.300000190734863,0,0,2033.108154296875,784
0,17.243999481201172,1,0,35,6,0.0,0,0,297.35552978515625,1225
0,31.75200080871582,1,1,36,5,-2.424999952316284,0,0,1008.1895751953125,1296
0,31.179000854492188,1,1,41,4,18.0,0,1,972.1300659179688,1681
0,30.84000015258789,1,1,44,3,-0.5,0,1,951.1055908203125,1936
0,32.9640007019043,1,0,37,4,-1.7000000476837158,0,0,1086.6253662109375,1369
1,32.63999938964844,1,0,60,2,1.0,0,0,1065.3695068359375,3600
1,44.922000885009766,1,0,46,2,0.0,1,0,2017.9862060546875,2116
1,43.5989990234375,1,0,38,4,26.917999267578125,1,0,1900.8726806640625,1444
1,31.017000198364258,0,0,61,1,73.9990005493164,1,1,962.0543212890625,3721
1,25.260000228881836,0,0,27,1,3.8420000076293945,1,0,638.067626953125,729
1,52.40399932861328,1,0,32,4,6.25,1,1,2746.17919921875,1024
0,32.29499816894531,1,0,31,4,0.6520000100135803,0,0,1042.9669189453125,961
0,26.95199966430664,1,0,36,4,-1.0499999523162842,0,0,726.4102783203125,1296
0,27.606000900268555,1,0,25,3,-6.949999809265137,0,0,762.09130859375,625
0,42.33000183105469,1,0,31,4,8.598999977111816,0,0,1791.8291015625,961
0,17.100000381469727,0,0,33,3,-1.25,0,0,292.4100036621094,1089
0,28.604999542236328,1,1,46,2,-2.9000000953674316,0,0,818.2459716796875,2116
0,28.799999237060547,0,0,27,1,-9.5,0,0,829.43994140625,729
0,41.85599899291992,1,0,25,3,7.0,0,0,1751.9246826171875,625
0,53.1510009765625,1,0,37,4,-0.3070000112056732,0,1,2825.02880859375,1369
0,36.060001373291016,1,0,51,3,0.8999999761581421,0,0,1300.32373046875,2601
0,50.0369987487793,1,0,42,4,2.130000114440918,0,0,2503.701171875,1764
1,69.78600311279297,0,1,51,3,50.0,1,1,4870.08642578125,2601
0,73.70999908447266,1,0,43,2,131.35000610351562,0,1,5433.1640625,1849
1,27.461999893188477,1,0,29,5,0.48100000619888306,1,0,754.1614379882812,841
1,15.36299991607666,0,0,28,3,0.8289999961853027,1,0,236.02175903320312,784
0,16.815000534057617,0,1,35,1,-0.30000001192092896,0,0,282.7442321777344,1225
0,47.040000915527344,1,0,60,4,41.64899826049805,0,0,2212.76171875,3600
0,12.0,0,0,29,2,-2.0,0,0,144.0,841
0,23.393999099731445,0,1,56,2,-4.888000011444092,0,0,547.2791748046875,3136
1,39.88199996948242,1,0,32,5,131.843994140625,1,1,1590.573974609375,1024
0,10.199999809265137,0,0,28,2,0.0,0,0,104.03999328613281,784
1,39.900001525878906,0,1,42,2,17.5,1,0,1592.0101318359375,1764
0,22.847999572753906,0,1,52,1,0.30000001192092896,0,0,522.0310668945312,2704
0,34.16400146484375,1,0,50,4,3.299999952316284,0,1,1167.178955078125,2500
1,63.2400016784668,1,0,46,2,4.150000095367432,1,1,3999.2978515625,2116
1,85.19999694824219,1,0,60,2,53.0,0,1,7259.03955078125,3600
1,25.950000762939453,0,0,51,4,16.570999145507812,1,1,673.4025268554688,2601
1,108.41999816894531,1,1,55,3,47.95800018310547,1,1,11754.896484375,3025
1,41.43899917602539,0,1,37,1,28.361000061035156,1,0,1717.190673828125,1369
