husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
58,,0,12,0,0,0,0,0.0,54,0,7,0,,8750.0,40,41,0,0,1681,8.75,0,,
65,0,200,8,0,0,40,0,0.0,54,0,12,0,,17500.0,51,36,0,0,1296,17.5,0,,
57,0,670,18,0,0,40,0,455.0,52,0,18,0,0,67500.0,33,28,0,0,784,43.84000015258789,0,,
50,0,800,13,0,0,0,0,430.0,45,0,12,0,0,0.0,31,27,0,0,729,0.0,0,,
35,0,673,18,0,0,40,0,0.0,33,0,18,0,,37500.0,11,9,1,0,81,37.5,0,,
61,0,400,12,1,0,0,0,0.0,58,1,18,0,,55000.0,43,34,0,0,1156,55.0,0,,
38,,0,12,0,0,40,1,0.0,35,0,12,0,,17500.0,20,17,0,0,289,17.5,0,,
58,,0,12,0,0,75,0,0.0,57,0,13,0,,67500.0,40,38,0,0,1444,67.5,0,,
44,0,680,12,0,0,40,0,0.0,43,0,10,0,,55000.0,26,27,0,0,729,55.0,0,,
24,0,615,16,0,0,40,0,346.0,24,0,16,0,0,22500.0,2,2,0,40,4,4.507999897003174,1,8.649999618530273,2.157559394836426
49,0,400,9,0,1,15,0,0.0,47,0,11,0,,3000.0,34,30,0,0,900,3.0,0,,
35,0,440,14,0,0,32,0,0.0,26,0,12,0,,22500.0,15,8,1,0,64,22.5,0,,
27,0,436,13,0,0,40,0,350.0,26,0,14,0,0,37500.0,8,6,0,40,36,19.299999237060547,1,8.75,2.169053792953491
52,,0,12,0,0,40,1,200.0,51,0,16,0,0,17500.0,34,29,0,40,841,7.099999904632568,1,5.0,1.6094379425048828
32,1,760,12,0,0,54,0,84.0,31,0,12,0,1,32500.0,14,13,1,16,169,28.131999969482422,1,5.25,1.6582280397415161
43,,0,14,0,0,51,0,170.0,48,0,10,0,0,8750.0,23,32,0,40,1024,0.0,1,4.25,1.4469189643859863
50,0,320,12,0,0,49,1,270.0,48,0,12,0,0,22500.0,32,30,0,25,900,8.460000038146973,1,10.800000190734863,2.3795461654663086
40,1,577,14,0,0,40,0,0.0,40,0,13,0,,37500.0,20,21,0,0,441,37.5,0,,
38,0,410,16,0,0,40,1,450.0,38,0,12,1,0,27500.0,16,20,0,30,400,4.099999904632568,1,15.0,2.70805025100708
43,0,600,14,0,0,0,1,325.0,38,0,12,0,0,45000.0,23,20,0,45,400,28.100000381469727,1,7.222222328186035,1.9771627187728882
41,0,650,16,0,0,50,0,500.0,26,0,16,0,0,55000.0,19,4,1,50,16,29.0,1,10.0,2.3025851249694824
32,0,250,16,0,0,40,0,500.0,29,0,14,0,0,112500.0,10,9,1,40,81,86.5,1,12.5,2.525728702545166
35,0,692,18,0,0,50,0,0.0,31,0,16,0,,45000.0,11,9,1,0,81,45.0,0,,
39,1,1300,13,0,0,0,1,296.0,38,0,8,0,0,37500.0,20,24,0,40,576,22.107999801635742,1,7.400000095367432,2.0014801025390625
40,0,300,14,0,0,40,1,240.0,38,0,12,0,0,32500.0,20,20,0,40,400,20.020000457763672,1,6.0,1.7917594909667969
36,0,1300,16,1,0,50,0,800.0,37,1,16,0,1,67500.0,14,15,1,20,225,25.899999618530273,1,40.0,3.6888794898986816
26,0,500,14,0,1,40,0,210.0,30,0,9,1,0,32500.0,6,15,1,0,225,21.579999923706055,0,,
44,0,275,3,0,1,40,0,210.0,38,0,3,1,0,0.0,35,29,0,0,841,0.0,0,,
40,,0,12,0,0,0,0,0.0,24,0,10,0,,3000.0,22,8,1,0,64,3.0,0,,
53,1,554,12,0,0,0,0,0.0,51,0,11,0,,27500.0,35,34,0,0,1156,27.5,0,,
64,0,85,18,0,0,0,0,0.0,59,0,14,0,,3000.0,40,39,0,0,1521,3.0,0,,
32,0,528,13,0,0,55,0,270.0,31,0,12,0,0,37500.0,13,13,1,40,169,23.459999084472656,1,6.75,1.9095425605773926
25,0,340,13,0,0,40,0,380.0,24,0,12,0,0,32500.0,6,6,1,40,36,12.739999771118164,1,9.5,2.2512917518615723
23,0,450,16,0,0,48,0,0.0,26,0,14,0,,22500.0,1,6,1,0,36,22.5,0,,
29,,0,12,0,0,80,0,0.0,33,0,12,0,,32500.0,11,15,1,0,225,32.5,0,,
39,0,600,18,0,0,40,0,570.0,38,0,16,0,0,37500.0,15,16,1,32,256,7.860000133514404,1,17.8125,2.8799004554748535
30,0,400,5,0,1,40,0,0.0,27,0,12,1,,27500.0,19,9,1,0,81,27.5,0,,
46,0,615,12,0,1,39,0,300.0,53,0,12,1,0,37500.0,28,35,0,40,1225,21.899999618530273,1,7.5,2.0149030685424805
53,0,300,18,0,0,52,0,0.0,36,0,18,0,,55000.0,29,12,1,0,144,55.0,0,,
41,0,350,13,0,0,0,1,389.0,39,0,13,0,0,32500.0,22,20,0,40,400,12.272000312805176,1,9.725000381469727,2.2746999263763428
50,1,460,9,0,0,40,0,210.0,47,0,12,0,0,22500.0,35,29,0,18,841,11.579999923706055,1,11.666666984558105,2.456735849380493
42,1,800,16,0,0,50,0,0.0,43,0,17,0,,32500.0,20,20,0,0,400,32.5,0,,
28,0,700,12,0,1,40,1,0.0,30,0,12,1,,55000.0,10,12,0,0,144,55.0,0,,
37,0,1035,16,0,0,60,0,0.0,35,0,16,0,,3000.0,15,13,1,0,169,3.0,0,,
33,0,415,12,0,0,50,0,285.0,32,0,12,0,0,0.0,15,14,1,40,196,0.0,1,7.125,1.9636096954345703
26,0,740,12,0,0,17,0,440.0,26,0,12,0,0,32500.0,8,8,1,0,64,9.619999885559082,0,,
51,,0,12,0,0,40,0,0.0,46,0,12,0,,0.0,33,28,0,0,784,0.0,0,,
58,,0,16,0,0,80,0,0.0,54,0,12,0,,112500.0,36,36,0,0,1296,112.5,0,,
67,0,1923,18,0,0,40,0,900.0,52,0,14,0,0,112500.0,43,32,0,36,1024,65.69999694824219,1,25.0,3.2188758850097656
40,0,475,12,0,0,60,1,258.0,43,0,12,0,0,32500.0,22,25,0,30,625,19.083999633789062,1,8.600000381469727,2.1517622470855713
54,0,225,9,0,0,40,0,0.0,55,0,12,0,,17500.0,39,37,0,0,1369,17.5,0,,
37,0,532,16,0,0,38,0,520.0,38,0,16,0,0,67500.0,15,16,1,40,256,40.459999084472656,1,13.0,2.5649492740631104
66,,0,17,0,0,0,0,0.0,57,0,14,0,,45000.0,43,37,0,0,1369,45.0,0,,
31,0,200,10,0,0,60,0,472.0,58,0,9,0,0,0.0,15,43,0,40,1849,0.0,1,11.800000190734863,2.468099594116211
59,,0,12,0,0,25,0,235.0,36,0,12,0,0,27500.0,41,18,0,40,324,15.279999732971191,1,5.875,1.770706057548523
36,1,350,8,0,0,40,1,0.0,34,0,12,0,,13750.0,22,16,0,0,256,13.75,0,,
44,1,721,12,0,0,0,0,0.0,39,0,12,0,,3000.0,26,21,0,0,441,3.0,0,,
29,0,420,12,0,0,40,0,150.0,31,0,12,0,0,32500.0,11,13,0,30,169,24.700000762939453,1,5.0,1.6094379425048828
41,0,250,11,1,0,32,1,349.0,38,1,9,0,0,27500.0,24,23,0,40,529,9.35200023651123,1,8.725000381469727,2.1661925315856934
49,,0,14,0,0,0,1,275.0,46,1,11,0,0,11500.0,29,29,0,40,841,0.0,1,6.875,1.9278916120529175
51,1,400,9,1,0,40,1,0.0,42,0,14,0,,45000.0,36,22,0,0,484,45.0,0,,
37,0,400,18,0,0,60,0,546.0,35,0,16,0,0,45000.0,13,13,1,40,169,16.607999801635742,1,13.649999618530273,2.613739490509033
53,,0,8,0,0,0,1,0.0,51,0,12,0,,17500.0,39,33,0,0,1089,17.5,0,,
39,0,808,14,0,0,40,1,94.0,38,0,13,0,0,37500.0,19,19,0,20,361,32.61199951171875,1,4.699999809265137,1.5475624799728394
54,,0,14,0,1,30,0,300.0,52,0,14,1,0,27500.0,34,32,0,40,1024,11.899999618530273,1,7.5,2.0149030685424805
41,,0,18,0,0,44,1,866.0,41,0,18,0,1,112500.0,17,17,0,40,289,67.46800231933594,1,21.649999618530273,3.075005531311035
38,,0,14,0,0,80,0,236.0,37,0,13,0,0,37500.0,18,18,0,0,324,25.22800064086914,0,,
26,0,320,16,0,0,40,0,280.0,23,0,16,0,0,27500.0,4,1,0,40,1,12.9399995803833,1,7.0,1.945910096168518
37,0,600,12,0,0,80,1,430.0,36,0,14,0,0,45000.0,19,16,0,48,256,22.639999389648438,1,8.958333015441895,2.192584276199341
49,1,414,12,1,0,32,1,885.0,47,0,18,0,0,27500.0,31,23,0,35,529,0.0,1,25.285715103149414,3.2302396297454834
53,0,325,16,0,0,46,0,32.0,43,1,12,0,0,55000.0,31,25,0,10,625,53.33599853515625,1,3.200000047683716,1.1631507873535156
41,0,540,11,0,0,48,1,342.0,42,0,15,0,0,45000.0,24,21,0,40,441,27.215999603271484,1,8.550000190734863,2.1459312438964844
50,,0,17,0,0,50,1,200.0,43,0,17,0,0,27500.0,27,20,0,42,400,17.100000381469727,1,4.761904716491699,1.56064772605896
29,1,600,13,0,0,50,0,1500.0,29,0,12,0,0,45000.0,10,11,1,40,121,0.0,1,37.5,3.6243410110473633
25,0,500,12,0,0,55,0,230.0,24,0,12,0,0,32500.0,7,6,1,40,36,20.540000915527344,1,5.75,1.7491998672485352
55,0,884,18,0,0,74,0,0.0,43,0,16,0,,55000.0,31,21,1,0,441,55.0,0,,
40,,0,16,0,0,45,1,500.0,32,0,13,0,0,32500.0,18,13,0,10,169,6.5,1,50.0,3.9120230674743652
45,1,900,17,0,0,46,1,550.0,45,0,14,0,0,112500.0,22,25,0,35,625,83.9000015258789,1,15.714285850524902,2.754570245742798
48,1,520,12,0,0,36,0,0.0,51,0,14,0,,45000.0,30,31,0,0,961,45.0,0,,
28,0,332,12,0,0,40,0,320.0,25,0,14,0,0,27500.0,10,5,1,40,25,10.859999656677246,1,8.0,2.079441547393799
34,0,360,14,1,0,40,0,0.0,33,1,12,0,,32500.0,14,15,1,0,225,32.5,0,,
29,0,900,17,0,0,40,1,308.0,29,0,16,0,0,55000.0,6,7,0,40,49,38.98400115966797,1,7.699999809265137,2.041220188140869
46,0,820,16,0,0,32,0,195.0,45,0,12,0,1,45000.0,24,27,0,30,729,34.86000061035156,1,6.5,1.8718022108078003
48,0,460,12,0,0,40,0,75.0,47,0,12,0,0,0.0,30,29,0,0,841,0.0,0,,
39,0,560,16,0,0,37,0,0.0,35,0,12,0,,45000.0,17,17,1,0,289,45.0,0,,
26,0,360,12,0,0,55,0,0.0,27,0,12,0,,22500.0,8,9,1,0,81,22.5,0,,
62,1,760,18,0,0,38,1,0.0,48,0,12,0,,45000.0,38,30,0,0,900,45.0,0,,
41,0,900,18,0,0,40,0,0.0,42,0,14,0,,45000.0,17,22,0,0,484,45.0,0,,
22,0,280,13,0,0,41,0,225.0,23,0,13,0,0,17500.0,3,4,0,40,16,5.800000190734863,1,5.625,1.727220892906189
52,0,366,9,0,0,40,0,160.0,44,0,13,0,1,22500.0,37,25,0,35,625,14.180000305175781,1,4.5714287757873535,1.51982581615448
47,1,320,8,0,0,12,0,150.0,39,0,12,0,0,22500.0,33,21,0,32,441,14.699999809265137,1,4.6875,1.544899344444275
33,1,600,12,0,0,40,0,0.0,30,0,12,0,,22500.0,15,12,1,0,144,22.5,0,,
62,,0,12,0,0,0,0,585.0,52,0,12,0,0,45000.0,44,34,0,40,1156,14.579999923706055,1,14.625,2.682732343673706
34,0,807,16,0,0,18,0,713.0,34,0,16,0,0,67500.0,12,12,0,45,144,30.423999786376953,1,15.844444274902344,2.7628188133239746
61,,0,8,0,0,0,0,100.0,59,0,6,0,0,6250.0,47,47,0,40,2209,1.0499999523162842,1,2.5,0.9162907600402832
44,,0,12,0,0,60,1,462.0,45,0,12,0,0,0.0,26,27,0,36,729,0.0,1,12.833333015441895,2.5520458221435547
44,1,954,14,0,0,40,1,0.0,40,0,12,0,,45000.0,24,22,0,0,484,45.0,0,,
21,0,288,12,0,0,40,0,36.0,18,0,10,0,0,22500.0,3,2,1,8,4,20.628000259399414,1,4.5,1.504077434539795
44,1,600,12,0,0,40,1,224.0,39,0,13,0,0,55000.0,26,20,0,32,400,43.35200119018555,1,7.0,1.945910096168518
58,0,600,12,0,0,32,1,700.0,39,0,13,0,0,112500.0,40,20,0,30,400,76.0999984741211,1,23.33333396911621,3.1498830318450928
59,,0,18,0,0,60,0,0.0,45,0,16,0,,67500.0,35,23,0,0,529,67.5,0,,
40,1,548,17,0,0,40,1,252.0,39,0,12,0,0,45000.0,17,21,0,40,441,31.895999908447266,1,6.300000190734863,1.8405497074127197
48,1,400,18,0,0,50,0,0.0,48,0,14,0,,22500.0,24,28,0,0,784,22.5,0,,
34,1,524,17,0,0,50,0,0.0,31,0,14,1,,37500.0,11,11,1,0,121,37.5,0,,
42,0,500,12,1,0,40,1,240.0,42,1,12,0,0,37500.0,24,24,0,40,576,25.020000457763672,1,6.0,1.7917594909667969
25,0,475,13,0,1,45,0,0.0,27,0,12,0,,22500.0,6,9,1,0,81,22.5,0,,
40,,0,16,0,0,0,1,0.0,38,0,16,0,,32500.0,18,16,0,0,256,32.5,0,,
27,1,342,12,0,0,40,1,345.0,25,0,12,0,0,22500.0,9,7,0,40,49,4.559999942779541,1,8.625,2.154664993286133
65,,0,8,0,0,50,0,0.0,54,0,12,0,,67500.0,51,36,0,0,1296,67.5,0,,
62,,0,8,0,0,0,0,0.0,49,0,10,0,,0.0,48,33,0,0,1089,0.0,0,,
43,1,1190,12,0,0,50,1,0.0,38,0,9,0,,3000.0,25,23,0,0,529,3.0,0,,
34,0,575,12,0,0,40,0,395.0,33,0,12,0,0,45000.0,16,15,0,40,225,24.459999084472656,1,9.875,2.290006399154663
39,,0,12,0,0,0,1,516.0,35,0,16,0,0,22500.0,21,13,0,40,169,0.0,1,12.899999618530273,2.557227373123169
55,,0,13,0,0,50,0,0.0,55,0,12,0,,27500.0,36,37,0,0,1369,27.5,0,,
67,1,529,12,0,0,37,0,0.0,59,0,7,0,,27500.0,49,46,0,0,2116,27.5,0,,
51,0,176,15,0,0,40,1,304.0,44,0,12,0,1,37500.0,30,26,0,40,676,21.691999435424805,1,7.599999904632568,2.0281481742858887
40,0,450,13,0,0,40,1,664.0,41,0,17,0,0,3000.0,21,18,0,35,324,0.0,1,18.97142791748047,2.942934036254883
54,0,1200,16,0,0,40,0,165.0,51,0,12,0,0,67500.0,32,33,0,30,1089,58.91999816894531,1,5.5,1.7047480344772339
47,0,880,12,0,0,44,0,150.0,47,0,12,0,0,45000.0,29,29,0,25,841,37.20000076293945,1,6.0,1.7917594909667969
44,,0,16,0,0,65,1,220.0,44,0,12,0,0,0.0,22,26,0,40,676,0.0,1,5.5,1.7047480344772339
43,0,1307,16,0,0,60,1,350.0,42,0,16,0,1,67500.0,21,20,0,30,400,49.29999923706055,1,11.666666984558105,2.456735849380493
24,0,264,10,0,0,40,0,200.0,20,0,12,0,0,22500.0,8,2,0,40,4,12.100000381469727,1,5.0,1.6094379425048828
38,,0,12,0,0,60,1,380.0,34,0,12,0,0,55000.0,20,16,0,40,256,35.2400016784668,1,9.5,2.2512917518615723
49,0,653,12,0,0,50,0,0.0,45,0,13,0,,0.0,31,26,1,0,676,0.0,0,,
32,,0,12,0,0,63,1,157.0,32,0,12,0,0,17500.0,14,14,0,35,196,9.336000442504883,1,4.485714435577393,1.500897765159607
45,0,900,12,0,0,52,1,0.0,41,0,12,0,,45000.0,27,23,0,0,529,45.0,0,,
32,0,196,14,1,0,40,0,212.0,31,1,14,0,0,32500.0,12,11,0,40,121,21.47599983215332,1,5.300000190734863,1.667706847190857
55,0,396,12,1,0,40,1,700.0,43,1,17,0,0,55000.0,37,20,0,40,400,18.600000381469727,1,17.5,2.862200975418091
49,0,300,12,1,0,40,0,135.0,52,1,12,0,0,22500.0,31,34,0,32,1156,15.479999542236328,1,4.21875,1.439538836479187
44,1,800,14,0,0,40,1,160.0,40,0,12,0,1,45000.0,24,22,0,0,484,36.68000030517578,0,,
33,0,90,10,0,0,20,0,0.0,42,0,12,0,,6250.0,17,24,1,0,576,6.25,0,,
50,0,920,12,0,0,40,0,675.0,46,0,16,0,0,112500.0,32,24,0,32,576,77.4000015258789,1,21.09375,3.0489768981933594
44,0,1000,18,0,0,55,0,0.0,43,0,17,0,,45000.0,20,20,1,0,400,45.0,0,,
54,0,900,14,0,0,45,0,900.0,54,0,18,0,0,112500.0,34,30,0,40,900,65.69999694824219,1,22.5,3.1135153770446777
59,1,800,12,0,0,40,0,132.0,56,0,8,0,0,45000.0,41,42,0,24,1764,38.13600158691406,1,5.5,1.7047480344772339
34,0,400,12,0,0,40,1,0.0,35,0,13,0,,22500.0,16,16,0,0,256,22.5,0,,
31,1,612,12,0,0,40,0,0.0,30,0,12,0,,32500.0,13,12,1,0,144,32.5,0,,
34,,0,15,0,0,0,1,415.0,26,0,16,0,0,22500.0,13,4,0,40,16,0.9200000166893005,1,10.375,2.3393990993499756
27,,0,16,0,0,40,0,250.0,25,0,16,0,0,112500.0,5,3,1,9,9,99.5,1,27.77777862548828,3.3242363929748535
45,0,777,18,0,0,40,1,89.0,44,0,13,0,0,45000.0,21,25,0,12,625,40.37200164794922,1,7.416666507720947,2.0037295818328857
45,0,325,12,0,0,53,1,0.0,42,0,12,0,,11500.0,27,24,0,0,576,11.5,0,,
48,1,550,12,0,0,45,0,770.0,45,0,12,0,0,67500.0,30,27,0,35,729,27.459999084472656,1,22.0,3.0910425186157227
52,1,600,9,1,1,40,0,450.0,45,1,12,1,1,55000.0,37,27,0,35,729,31.600000381469727,1,12.857142448425293,2.5538995265960693
32,0,550,12,0,0,40,1,130.0,35,0,14,0,0,32500.0,14,15,0,30,225,25.739999771118164,1,4.333333492279053,1.4663370847702026
49,1,680,14,0,0,40,0,334.0,48,0,12,0,0,0.0,29,30,0,20,900,0.0,1,16.700000762939453,2.815408706665039
55,,0,12,0,0,40,0,0.0,52,0,12,0,,112500.0,37,34,0,0,1156,112.5,0,,
33,0,560,11,0,0,40,1,210.0,27,0,8,0,0,32500.0,16,13,0,40,169,21.579999923706055,1,5.25,1.6582280397415161
30,0,260,12,0,0,64,0,79.0,29,0,13,0,0,11500.0,12,10,1,15,100,7.392000198364258,1,5.266666889190674,1.6613976955413818
56,0,400,8,0,1,40,0,0.0,53,0,8,1,,55000.0,42,39,0,0,1521,55.0,0,,
42,1,1120,12,0,0,50,0,320.0,37,0,12,0,0,67500.0,24,19,0,40,361,50.86000061035156,1,8.0,2.079441547393799
24,0,388,12,0,0,40,0,300.0,25,0,16,0,0,32500.0,6,3,0,40,9,16.899999618530273,1,7.5,2.0149030685424805
30,0,961,16,0,0,30,0,653.0,29,0,16,0,0,3000.0,8,7,1,40,49,0.0,1,16.325000762939453,2.7926976680755615
52,,0,12,0,0,70,0,0.0,41,0,12,0,,45000.0,34,23,0,0,529,45.0,0,,
34,0,1500,16,0,0,55,0,0.0,39,0,18,0,,112500.0,12,15,1,0,225,112.5,0,,
31,0,600,12,0,0,60,0,0.0,27,0,12,0,,32500.0,13,9,1,0,81,32.5,0,,
50,1,512,16,0,0,40,1,500.0,48,0,18,0,0,67500.0,28,24,0,40,576,41.5,1,12.5,2.525728702545166
42,1,400,12,0,0,40,1,0.0,39,0,12,0,,6250.0,24,21,0,0,441,6.25,0,,
35,0,840,13,0,0,40,1,0.0,43,0,13,0,,67500.0,16,24,0,0,576,67.5,0,,
21,0,300,10,0,1,72,0,0.0,22,0,10,1,,0.0,5,6,1,0,36,0.0,0,,
32,0,700,9,0,1,50,1,100.0,33,0,9,1,0,32500.0,17,18,0,20,324,27.299999237060547,1,5.0,1.6094379425048828
43,1,371,12,0,0,54,0,280.0,41,0,12,0,0,32500.0,25,23,0,40,529,17.940000534057617,1,7.0,1.945910096168518
61,,0,15,0,0,0,0,0.0,59,0,12,0,,8750.0,40,41,0,0,1681,8.75,0,,
39,0,280,12,0,0,40,1,340.0,38,0,12,0,0,32500.0,21,20,0,40,400,14.819999694824219,1,8.5,2.140066146850586
34,0,1680,13,0,0,0,0,0.0,33,0,12,0,,37500.0,15,15,1,0,225,37.5,0,,
57,0,300,12,1,0,32,0,210.0,51,1,4,0,0,32500.0,39,41,0,40,1681,21.579999923706055,1,5.25,1.6582280397415161
55,,0,13,0,0,40,0,299.0,50,0,12,0,0,55000.0,36,32,0,40,1024,39.45199966430664,1,7.474999904632568,2.011564016342163
45,0,719,12,0,0,40,0,0.0,46,0,13,0,,45000.0,27,27,1,0,729,45.0,0,,
34,,0,14,0,0,80,0,90.0,32,0,14,0,0,13750.0,14,12,1,20,144,9.069999694824219,1,4.5,1.504077434539795
39,0,1000,17,0,0,50,0,0.0,33,0,16,0,,55000.0,16,11,1,0,121,55.0,0,,
61,,0,14,0,0,0,0,250.0,59,0,12,0,0,0.0,41,41,0,40,1681,0.0,1,6.25,1.8325815200805664
49,0,400,12,0,0,45,0,425.0,48,0,17,0,0,0.0,31,25,0,35,625,0.0,1,12.142857551574707,2.4967410564422607
25,0,338,14,0,0,40,1,300.0,28,0,12,0,0,32500.0,5,10,0,40,100,16.899999618530273,1,7.5,2.0149030685424805
52,0,1100,18,0,0,55,0,0.0,51,0,15,0,,67500.0,28,30,0,0,900,67.5,0,,
67,,0,9,0,0,0,0,0.0,48,0,12,0,,8750.0,52,30,0,0,900,8.75,0,,
39,1,240,12,0,0,40,1,0.0,36,0,13,0,,45000.0,21,17,0,0,289,45.0,0,,
42,0,250,13,0,0,30,1,600.0,41,0,13,0,0,67500.0,23,22,0,40,484,36.29999923706055,1,15.0,2.70805025100708
37,1,556,12,0,0,40,0,320.0,33,0,12,0,0,45000.0,19,15,1,40,225,28.360000610351562,1,8.0,2.079441547393799
49,0,140,13,0,0,72,0,600.0,49,0,14,0,0,112500.0,30,29,0,60,841,81.30000305175781,1,10.0,2.3025851249694824
50,,0,11,0,0,0,0,0.0,44,0,11,0,,3000.0,33,27,0,0,729,3.0,0,,
46,0,660,12,0,0,8,0,420.0,45,0,12,0,1,112500.0,28,27,0,40,729,90.66000366210938,1,10.5,2.3513753414154053
34,1,594,16,0,0,40,1,545.0,39,0,18,0,1,55000.0,12,15,0,36,225,26.65999984741211,1,15.13888931274414,2.717266798019409
62,,0,7,0,0,0,0,250.0,59,0,14,0,1,27500.0,49,39,0,40,1521,14.5,1,6.25,1.8325815200805664
55,,0,2,0,1,0,1,0.0,29,0,5,1,,8750.0,47,18,0,0,324,8.75,0,,
58,0,188,18,0,0,45,0,0.0,56,0,15,0,,112500.0,34,35,0,0,1225,112.5,0,,
45,0,275,7,1,0,72,0,30.0,33,0,12,0,0,17500.0,32,15,0,6,225,15.9399995803833,1,5.0,1.6094379425048828
51,,0,12,0,0,0,0,0.0,58,0,14,0,,8750.0,33,38,0,0,1444,8.75,0,,
39,0,600,17,0,0,40,0,414.0,36,0,12,0,0,55000.0,16,18,1,40,324,33.47200012207031,1,10.350000381469727,2.336986541748047
56,1,600,13,0,0,40,0,0.0,54,0,12,0,,27500.0,37,36,0,0,1296,27.5,0,,
37,1,500,12,0,0,50,0,452.0,29,0,12,0,1,37500.0,19,11,1,40,121,13.996000289916992,1,11.300000190734863,2.424802780151367
60,,0,12,0,0,0,0,540.0,57,0,12,0,1,37500.0,42,39,0,40,1521,9.420000076293945,1,13.5,2.602689743041992
38,0,653,17,0,0,40,1,423.0,37,0,16,0,0,55000.0,15,15,0,32,225,33.00400161743164,1,13.21875,2.5816361904144287
43,0,640,16,0,0,40,0,300.0,34,0,18,0,0,45000.0,21,10,1,32,100,29.399999618530273,1,9.375,2.238046646118164
42,0,280,18,0,0,40,1,660.0,39,0,18,0,0,0.0,18,15,0,45,225,0.0,1,14.666666984558105,2.685577392578125
39,1,360,16,0,0,40,1,320.0,36,0,16,0,0,67500.0,17,14,0,40,196,50.86000061035156,1,8.0,2.079441547393799
32,0,480,12,0,0,10,0,0.0,30,0,9,0,,17500.0,14,15,1,0,225,17.5,0,,
40,,0,16,0,0,40,0,80.0,34,0,12,0,0,22500.0,18,16,1,16,256,18.34000015258789,1,5.0,1.6094379425048828
48,0,627,17,0,0,40,0,0.0,37,0,17,0,,32500.0,25,14,1,0,196,32.5,0,,
37,0,480,12,0,0,40,1,5.0,36,0,12,0,0,22500.0,19,18,0,1,324,22.239999771118164,1,5.0,1.6094379425048828
37,0,1923,18,1,0,50,0,1846.0,39,1,18,0,0,112500.0,13,15,1,0,225,16.507999420166016,0,,
65,,0,9,1,0,30,0,380.0,57,1,12,0,0,32500.0,50,39,0,40,1521,12.739999771118164,1,9.5,2.2512917518615723
36,1,560,16,0,0,40,1,0.0,34,0,14,0,,32500.0,14,14,0,0,196,32.5,0,,
46,0,400,12,0,0,40,0,400.0,46,0,10,0,0,45000.0,28,30,0,25,900,24.200000762939453,1,16.0,2.7725887298583984
54,,0,13,0,0,50,0,120.0,52,0,13,0,0,55000.0,35,33,0,16,1089,48.7599983215332,1,7.5,2.0149030685424805
47,0,1000,14,0,0,60,0,0.0,48,0,14,0,,67500.0,27,28,0,0,784,67.5,0,,
30,0,240,12,0,0,25,1,0.0,35,0,12,0,,11500.0,12,17,0,0,289,11.5,0,,
36,,0,12,0,0,30,1,240.0,38,0,12,0,0,17500.0,18,20,0,40,400,5.019999980926514,1,6.0,1.7917594909667969
47,,0,9,0,0,0,1,0.0,40,0,13,0,,22500.0,32,21,0,0,441,22.5,0,,
48,0,300,13,0,0,44,0,308.0,42,0,13,0,0,32500.0,29,23,0,40,529,16.483999252319336,1,7.699999809265137,2.041220188140869
49,1,350,12,1,0,40,0,125.0,48,1,13,0,0,32500.0,31,29,0,20,841,26.0,1,6.25,1.8325815200805664
28,0,750,16,0,0,50,0,750.0,28,0,17,0,0,67500.0,6,5,0,50,25,28.5,1,15.0,2.70805025100708
40,0,425,12,0,0,58,1,150.0,45,0,16,0,0,32500.0,22,23,0,35,529,24.700000762939453,1,4.285714149475098,1.455287218093872
32,0,400,12,0,0,60,0,142.0,31,0,16,0,0,67500.0,14,9,0,21,81,60.11600112915039,1,6.761904716491699,1.9113045930862427
37,0,800,12,0,0,70,0,0.0,38,0,12,0,,45000.0,19,20,1,0,400,45.0,0,,
59,0,1800,18,0,0,0,0,0.0,42,0,18,0,,112500.0,35,18,0,0,324,112.5,0,,
29,,0,17,0,0,80,0,550.0,30,0,17,0,0,45000.0,6,7,1,40,49,16.399999618530273,1,13.75,2.6210389137268066
61,0,50,16,0,0,7,0,20.0,58,0,18,0,0,37500.0,39,34,0,6,1156,36.459999084472656,1,3.3333332538604736,1.2039728164672852
28,,0,12,0,0,0,0,172.0,26,0,12,0,0,17500.0,10,8,1,40,64,8.555999755859375,1,4.300000190734863,1.4586150646209717
36,0,600,12,0,0,40,1,0.0,33,0,13,0,,45000.0,18,14,0,0,196,45.0,0,,
55,0,300,14,0,0,38,0,750.0,50,0,15,0,0,55000.0,35,29,0,40,841,16.0,1,18.75,2.9311938285827637
29,0,750,16,0,0,40,0,865.0,29,0,16,0,0,112500.0,7,7,0,40,49,67.5199966430664,1,21.625,3.073850154876709
33,0,700,17,0,0,40,0,700.0,33,0,16,0,0,112500.0,10,11,0,40,121,76.0999984741211,1,17.5,2.862200975418091
30,1,1008,14,0,0,40,0,900.0,29,0,14,0,0,112500.0,10,9,0,40,81,65.69999694824219,1,22.5,3.1135153770446777
36,1,360,16,0,0,42,0,212.0,30,0,13,0,0,45000.0,14,11,0,40,121,33.97600173950195,1,5.300000190734863,1.667706847190857
49,1,700,8,0,0,0,0,400.0,44,0,12,0,0,27500.0,35,26,0,40,676,6.699999809265137,1,10.0,2.3025851249694824
53,0,388,12,0,0,40,0,360.0,50,0,12,0,0,67500.0,35,32,0,32,1024,48.779998779296875,1,11.25,2.420368194580078
